LE,SE,Net Profit,Gross Profit,Gross Loss,Total Trades,Pct Profitable,Winning Trades,Losing Trades,Avg Trade,Avg Winning Trade,Avg Losing Trade,Win/Loss Ratio,Max Consecutive Winners,Max Consecutive Losers,Avg Bars in Winner,Avg Bars in Loser,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value
13,20,1.38e+06,4.5538e+06,-3.1738e+06,59,32.2034,19,40,23389.8,239674,-79345,3.02065,3,10,25.6316,10.7,-1.3106e+06,1.43481,118.536,0
13,21,1.1592e+06,4.1724e+06,-3.0132e+06,56,32.1429,18,38,20700,231800,-79294.7,2.92327,3,10,26.3333,11.5,-1.7502e+06,1.38471,123.24,0
13,22,1.1076e+06,4.1642e+06,-3.0566e+06,56,32.1429,18,38,19778.6,231344,-80436.8,2.8761,3,10,26.3333,11.2632,-1.7848e+06,1.36236,113.577,0
13,23,942600,4.0734e+06,-3.1308e+06,56,30.3571,17,39,16832.1,239612,-80276.9,2.98482,3,10,26.5294,11.5128,-1.817e+06,1.30107,90.322,0
13,24,894600,4.045e+06,-3.1504e+06,56,28.5714,16,40,15975,252812,-78760,3.20991,3,10,26,11.85,-1.8272e+06,1.28396,85.7225,0
13,25,874000,4.0342e+06,-3.1602e+06,57,28.0702,16,41,15333.3,252138,-77078,3.2712,2,11,26.625,11.2927,-1.586e+06,1.27656,108.923,0
13,26,978000,4.0172e+06,-3.0392e+06,56,26.7857,15,41,17464.3,267813,-74126.8,3.61291,2,11,25.7333,12.0488,-1.4178e+06,1.3218,154.21,0
13,27,970600,4.0172e+06,-3.0466e+06,56,26.7857,15,41,17332.1,267813,-74307.3,3.60413,2,11,25.7333,11.878,-1.4178e+06,1.31858,153.043,0
13,28,1.0476e+06,3.9708e+06,-2.9232e+06,53,28.3019,15,38,19766,264720,-76926.3,3.44122,2,9,25.8,12.7368,-1.4178e+06,1.35837,165.184,0
13,29,980600,3.9312e+06,-2.9506e+06,53,26.4151,14,39,18501.9,280800,-75656.4,3.71152,2,9,24.9286,13.359,-1.4178e+06,1.33234,154.62,0
13,30,935600,3.9312e+06,-2.9956e+06,53,26.4151,14,39,17652.8,280800,-76810.3,3.65576,2,9,24.9286,13.3333,-1.4178e+06,1.31232,147.524,0
13,31,884000,3.9256e+06,-3.0416e+06,53,26.4151,14,39,16679.2,280400,-77989.7,3.59534,2,9,24.9286,13.1282,-1.4234e+06,1.29064,135.375,0
13,32,738800,3.922e+06,-3.1832e+06,53,26.4151,14,39,13939.6,280143,-81620.5,3.43226,2,9,24.9286,13.1282,-1.427e+06,1.23209,93.8755,0
13,33,516600,3.8454e+06,-3.3288e+06,54,25.9259,14,40,9566.67,274671,-83220,3.30055,2,9,24.5,12.825,-1.511e+06,1.15519,57.0325,0
13,34,508400,3.8454e+06,-3.337e+06,54,25.9259,14,40,9414.81,274671,-83425,3.29244,2,9,24.5,12.725,-1.511e+06,1.15235,56.1272,0
13,35,489800,3.8454e+06,-3.3556e+06,54,25.9259,14,40,9070.37,274671,-83890,3.27419,2,9,24.5,12.625,-1.511e+06,1.14596,54.0737,0
13,36,572800,3.8454e+06,-3.2726e+06,53,26.4151,14,39,10807.5,274671,-83912.8,3.2733,2,9,24.5,12.8205,-1.511e+06,1.17503,63.0143,0
13,37,355400,3.8454e+06,-3.49e+06,54,25.9259,14,40,6581.48,274671,-87250,3.1481,2,9,24.5,12.475,-1.5784e+06,1.10183,31.5518,0
13,38,544000,3.8454e+06,-3.3014e+06,52,26.9231,14,38,10461.5,274671,-86878.9,3.16154,2,9,24.5,12.8947,-1.4596e+06,1.16478,53.9897,0
13,39,539800,3.8454e+06,-3.3056e+06,52,26.9231,14,38,10380.8,274671,-86989.5,3.15752,2,9,24.5,12.8421,-1.4596e+06,1.1633,53.5728,0
13,40,513800,3.8454e+06,-3.3316e+06,52,26.9231,14,38,9880.77,274671,-87673.7,3.13288,2,9,24.5,12.8158,-1.4806e+06,1.15422,49.9514,0
13,41,1.1972e+06,4.188e+06,-2.9908e+06,50,30,15,35,23944,279200,-85451.4,3.26735,2,9,26.6,12.4857,-1.3922e+06,1.40029,136.293,0
13,42,1.1972e+06,4.188e+06,-2.9908e+06,50,30,15,35,23944,279200,-85451.4,3.26735,2,9,26.6,12.4857,-1.3922e+06,1.40029,136.293,0
13,43,1.225e+06,4.188e+06,-2.963e+06,49,30.6122,15,34,25000,279200,-87147.1,3.20378,2,9,26.6,12.7647,-1.3922e+06,1.41343,135.15,0
13,44,1.225e+06,4.188e+06,-2.963e+06,49,30.6122,15,34,25000,279200,-87147.1,3.20378,2,9,26.6,12.7647,-1.3922e+06,1.41343,135.15,0
13,45,1.2158e+06,4.188e+06,-2.9722e+06,49,30.6122,15,34,24812.2,279200,-87417.6,3.19386,2,9,26.6,12.7353,-1.3922e+06,1.40906,134.135,0
13,46,1.1874e+06,4.188e+06,-3.0006e+06,49,30.6122,15,34,24232.7,279200,-88252.9,3.16363,2,9,26.6,12.7353,-1.3922e+06,1.39572,131.002,0
13,47,1.2414e+06,4.188e+06,-2.9466e+06,48,31.25,15,33,25862.5,279200,-89290.9,3.12686,2,9,26.6,13.3333,-1.3922e+06,1.4213,132.543,0
13,48,1.1894e+06,4.1624e+06,-2.973e+06,48,29.1667,14,34,24779.2,297314,-87441.2,3.40016,2,9,24.2857,14.6765,-1.4406e+06,1.40007,120.312,0
13,49,1.6742e+06,4.464e+06,-2.7898e+06,46,32.6087,15,31,36395.7,297600,-89993.5,3.3069,2,9,28.8,13.7097,-955800,1.60011,328.403,0
13,50,1.6742e+06,4.464e+06,-2.7898e+06,46,32.6087,15,31,36395.7,297600,-89993.5,3.3069,2,9,28.8,13.7097,-955800,1.60011,328.403,0
14,1,-1.8622e+06,5.0912e+06,-6.9534e+06,203,30.0493,61,142,-9173.4,83462.3,-48967.6,1.70444,4,13,9.96721,4.57746,-2.5416e+06,0.732189,-75.8101,0
14,2,-472800,5.1262e+06,-5.599e+06,148,32.4324,48,100,-3194.59,106796,-55990,1.90741,4,14,12.9792,5.63,-1.8984e+06,0.915556,-26.8118,0
14,3,59800,5.0888e+06,-5.029e+06,124,36.2903,45,79,482.258,113084,-63658.2,1.77643,4,9,14.2444,6.24051,-1.5898e+06,1.01189,4.24897,0
14,4,666200,5.3964e+06,-4.7302e+06,107,30.8411,33,73,6226.17,163527,-64797.3,2.52368,4,12,16.8788,7.13699,-1.4018e+06,1.14084,53.279,0
14,5,909600,5.3506e+06,-4.441e+06,98,32.6531,32,65,9281.63,167206,-68323.1,2.44729,4,12,17.625,7.43077,-1.682e+06,1.20482,59.4277,0
14,6,1.1856e+06,5.424e+06,-4.2384e+06,88,34.0909,30,57,13472.7,180800,-74357.9,2.43148,4,18,18.7333,7.89474,-1.9538e+06,1.27973,65.779,0
14,7,1.2284e+06,5.4556e+06,-4.2272e+06,85,32.9412,28,57,14451.8,194843,-74161.4,2.62728,4,17,19.3214,8.17544,-1.9016e+06,1.29059,70.8992,0
14,8,834000,4.951e+06,-4.117e+06,81,30.8642,25,56,10296.3,198040,-73517.9,2.69377,4,17,21.08,8.46429,-1.8684e+06,1.20257,47.3648,0
14,9,573200,5.0382e+06,-4.465e+06,80,28.75,23,57,7165,219052,-78333.3,2.79641,4,16,21.8261,8.50877,-1.7848e+06,1.12838,34.176,0
14,10,164600,4.8448e+06,-4.6802e+06,81,27.1605,22,59,2032.1,220218,-79325.4,2.77614,3,16,21.6364,8.23729,-1.9256e+06,1.03517,9.05391,0
14,11,534400,4.9952e+06,-4.4608e+06,77,28.5714,22,55,6940.26,227055,-81105.5,2.7995,3,10,22.5909,8.41818,-1.5286e+06,1.1198,37.6073,0
14,12,549600,4.9894e+06,-4.4398e+06,76,28.9474,22,54,7231.58,226791,-82218.5,2.75839,3,10,22.6364,8.48148,-1.5286e+06,1.12379,38.677,0
14,13,450800,4.9294e+06,-4.4786e+06,75,28,21,54,6010.67,234733,-82937,2.83026,3,10,22.6667,8.7037,-1.549e+06,1.10066,31.2751,0
14,14,474800,4.9544e+06,-4.4796e+06,74,27.027,20,54,6416.22,247720,-82955.6,2.98618,3,10,23.05,8.98148,-1.549e+06,1.10599,32.9402,0
14,15,696000,4.882e+06,-4.186e+06,72,26.3889,19,53,9666.67,256947,-78981.1,3.25328,3,9,24.2105,9.09434,-1.3932e+06,1.16627,54.1381,0
14,16,889800,4.8784e+06,-3.9886e+06,69,28.9855,20,49,12895.7,243920,-81400,2.99656,3,9,24.9,8.93878,-1.4158e+06,1.22309,68.0171,0
14,17,1.1504e+06,4.8472e+06,-3.6968e+06,66,30.303,20,46,17430.3,242360,-80365.2,3.01573,3,8,25.2,9.47826,-1.303e+06,1.31119,96.2356,0
14,18,1.6094e+06,4.787e+06,-3.1776e+06,60,33.3333,20,40,26823.3,239350,-79440,3.01297,3,7,25.25,10.5,-1.2794e+06,1.50648,137.344,0
14,19,1.5922e+06,4.7854e+06,-3.1932e+06,60,31.6667,19,41,26536.7,251863,-77882.9,3.23387,3,10,24.9474,10.9512,-1.2924e+06,1.49862,134.386,0
14,20,1.3238e+06,4.5072e+06,-3.1834e+06,59,32.2034,19,40,22437.3,237221,-79585,2.98073,3,10,25.6316,10.65,-1.3312e+06,1.41584,111.732,0
14,21,1.0978e+06,4.111e+06,-3.0132e+06,56,32.1429,18,38,19603.6,228389,-79294.7,2.88025,3,10,26.3889,11.4474,-1.776e+06,1.36433,115.364,0
14,22,1.0462e+06,4.1028e+06,-3.0566e+06,56,32.1429,18,38,18682.1,227933,-80436.8,2.83369,3,10,26.3889,11.2105,-1.8106e+06,1.34228,106.084,0
14,23,881200,4.0268e+06,-3.1456e+06,56,30.3571,17,39,15735.7,236871,-80656.4,2.93679,3,10,26.5294,11.4872,-1.8428e+06,1.28014,82.4013,0
14,24,833200,4.0044e+06,-3.1712e+06,56,26.7857,15,41,14878.6,266960,-77346.3,3.45149,2,10,25.0667,12.5122,-1.853e+06,1.26274,77.9128,0
14,25,812600,4.005e+06,-3.1924e+06,57,26.3158,15,42,14256.1,267000,-76009.5,3.51272,2,11,25.6667,11.9762,-1.6118e+06,1.25454,98.1164,0
14,26,916600,3.9884e+06,-3.0718e+06,56,26.7857,15,41,16367.9,265893,-74922,3.54894,2,11,25.8,12,-1.4436e+06,1.29839,138.879,0
14,27,909200,3.9884e+06,-3.0792e+06,56,26.7857,15,41,16235.7,265893,-75102.4,3.54041,2,11,25.8,11.8293,-1.4436e+06,1.29527,137.758,0
14,28,986200,3.942e+06,-2.9558e+06,53,28.3019,15,38,18607.5,262800,-77784.2,3.37858,2,9,25.8667,12.6842,-1.4436e+06,1.33365,149.424,0
14,29,919200,3.9024e+06,-2.9832e+06,53,26.4151,14,39,17343.4,278743,-76492.3,3.64406,2,9,25,13.3077,-1.4436e+06,1.30813,139.273,0
14,30,874200,3.9024e+06,-3.0282e+06,53,26.4151,14,39,16494.3,278743,-77646.2,3.58991,2,9,25,13.2821,-1.4436e+06,1.28869,132.455,0
14,31,822600,3.8968e+06,-3.0742e+06,53,26.4151,14,39,15520.8,278343,-78825.6,3.53112,2,9,25,13.0769,-1.4492e+06,1.26758,121.184,0
14,32,677400,3.8932e+06,-3.2158e+06,53,26.4151,14,39,12781.1,278086,-82456.4,3.37252,2,9,25,13.0769,-1.4528e+06,1.21065,83.3415,0
14,33,455200,3.8166e+06,-3.3614e+06,54,25.9259,14,40,8429.63,272614,-84035,3.24406,2,9,24.5714,12.775,-1.5368e+06,1.13542,48.8622,0
14,34,447000,3.8166e+06,-3.3696e+06,54,25.9259,14,40,8277.78,272614,-84240,3.23616,2,9,24.5714,12.675,-1.5368e+06,1.13266,47.982,0
14,35,428400,3.8166e+06,-3.3882e+06,54,25.9259,14,40,7933.33,272614,-84705,3.2184,2,9,24.5714,12.575,-1.5368e+06,1.12644,45.9854,0
14,36,511400,3.8166e+06,-3.3052e+06,53,26.4151,14,39,9649.06,272614,-84748.7,3.21674,2,9,24.5714,12.7692,-1.5368e+06,1.15473,54.7069,0
14,37,294000,3.8166e+06,-3.5226e+06,54,25.9259,14,40,5444.44,272614,-88065,3.0956,2,9,24.5714,12.425,-1.6042e+06,1.08346,25.5164,0
14,38,482600,3.8166e+06,-3.334e+06,52,26.9231,14,38,9280.77,272614,-87736.8,3.10718,2,9,24.5714,12.8421,-1.4854e+06,1.14475,46.7002,0
14,39,478400,3.8166e+06,-3.3382e+06,52,26.9231,14,38,9200,272614,-87847.4,3.10327,2,9,24.5714,12.7895,-1.4854e+06,1.14331,46.2938,0
14,40,452400,3.8166e+06,-3.3642e+06,52,26.9231,14,38,8700,272614,-88531.6,3.07929,2,9,24.5714,12.7632,-1.5064e+06,1.13447,42.9059,0
14,41,1.1358e+06,4.1592e+06,-3.0234e+06,50,30,15,35,22716,277280,-86382.9,3.2099,2,9,26.6667,12.4286,-1.418e+06,1.37567,125.614,0
14,42,1.1358e+06,4.1592e+06,-3.0234e+06,50,30,15,35,22716,277280,-86382.9,3.2099,2,9,26.6667,12.4286,-1.418e+06,1.37567,125.614,0
14,43,1.1828e+06,4.1592e+06,-2.9764e+06,49,30.6122,15,34,24138.8,277280,-87541.2,3.16742,2,9,26.6667,12.7059,-1.3988e+06,1.39739,129.551,0
14,44,1.1828e+06,4.1592e+06,-2.9764e+06,49,30.6122,15,34,24138.8,277280,-87541.2,3.16742,2,9,26.6667,12.7059,-1.3988e+06,1.39739,129.551,0
14,45,1.1736e+06,4.1592e+06,-2.9856e+06,49,30.6122,15,34,23951,277280,-87811.8,3.15766,2,9,26.6667,12.6765,-1.3988e+06,1.39309,128.543,0
14,46,1.1452e+06,4.1592e+06,-3.014e+06,49,30.6122,15,34,23371.4,277280,-88647.1,3.12791,2,9,26.6667,12.6765,-1.3988e+06,1.37996,125.433,0
14,47,1.2022e+06,4.1592e+06,-2.957e+06,48,31.25,15,33,25045.8,277280,-89606.1,3.09443,2,9,26.6667,13.2424,-1.4042e+06,1.40656,126.734,0
14,48,1.1512e+06,4.1446e+06,-2.9934e+06,48,29.1667,14,34,23983.3,296043,-88041.2,3.36255,2,9,24.3571,14.5882,-1.4516e+06,1.38458,115.166,0
14,49,1.772e+06,4.4738e+06,-2.7018e+06,45,33.3333,15,30,39377.8,298253,-90060,3.31172,2,9,28.9333,13.9667,-941800,1.65586,347.587,0
14,50,1.772e+06,4.4738e+06,-2.7018e+06,45,33.3333,15,30,39377.8,298253,-90060,3.31172,2,9,28.9333,13.9667,-941800,1.65586,347.587,0
15,1,-2.0106e+06,4.9306e+06,-6.9412e+06,200,27.5,55,145,-10053,89647.3,-47870.3,1.87271,4,13,9.69091,4.97241,-2.6338e+06,0.710338,-78.2335,0
15,2,-590600,4.9774e+06,-5.568e+06,145,29.6552,43,102,-4073.1,115753,-54588.2,2.12048,4,14,12.6977,6.23529,-1.9128e+06,0.89393,-33.2208,0
15,3,-132400,4.922e+06,-5.0544e+06,122,33.6066,41,81,-1085.25,120049,-62400,1.92386,4,8,14.0732,6.85185,-1.6022e+06,0.973805,-9.32526,0
15,4,477000,5.232e+06,-4.755e+06,105,30.4762,32,72,4542.86,163500,-66041.7,2.47571,4,12,17,7.375,-1.3968e+06,1.10032,38.3009,0
15,5,786600,5.2532e+06,-4.4666e+06,96,31.25,30,65,8193.75,175107,-68716.9,2.54823,4,16,18.2333,7.58462,-1.6496e+06,1.17611,52.503,0
15,6,1.0902e+06,5.358e+06,-4.2678e+06,86,33.7209,29,56,12676.7,184759,-76210.7,2.42431,4,17,19.1379,8.01786,-1.9108e+06,1.25545,61.9643,0
15,7,1.1636e+06,5.3936e+06,-4.23e+06,83,33.7349,28,55,14019.3,192629,-76909.1,2.50463,4,16,19.6429,8.07273,-1.8532e+06,1.27508,69.0892,0
15,8,776200,4.9236e+06,-4.1474e+06,79,30.3797,24,55,9825.32,205150,-75407.3,2.72056,4,16,21.6667,8.50909,-1.8194e+06,1.18715,45.3441,0
15,9,494800,5.0108e+06,-4.516e+06,79,27.8481,22,57,6263.29,227764,-79228.1,2.87478,4,15,22.5,8.29825,-1.7358e+06,1.10957,30.3894,0
15,10,97000,4.8174e+06,-4.7204e+06,80,26.25,21,59,1212.5,229400,-80006.8,2.86726,3,15,22.3333,8.01695,-1.8766e+06,1.02055,5.48332,0
15,11,499400,4.9358e+06,-4.4364e+06,76,27.6316,21,55,6571.05,235038,-80661.8,2.91387,3,10,23.3333,8.12727,-1.4796e+06,1.11257,36.3994,0
15,12,515800,4.93e+06,-4.4142e+06,75,28,21,54,6877.33,234762,-81744.4,2.8719,3,10,23.381,8.18519,-1.4796e+06,1.11685,37.5948,0
15,13,427400,4.87e+06,-4.4426e+06,74,27.027,20,54,5775.68,243500,-82270.4,2.95975,3,10,23.45,8.35185,-1.5e+06,1.0962,30.6952,0
15,14,453800,4.9052e+06,-4.4514e+06,73,26.0274,19,54,6216.44,258168,-82433.3,3.13184,3,10,23.8947,8.62963,-1.5e+06,1.10195,32.5912,0
15,15,677400,4.836e+06,-4.1586e+06,71,26.7606,19,52,9540.85,254526,-79973.1,3.18265,3,9,24.8421,8.53846,-1.3442e+06,1.16289,54.7792,0
15,16,884000,4.8252e+06,-3.9412e+06,68,29.4118,20,48,13000,241260,-82108.3,2.93831,3,9,25.5,8.27083,-1.3668e+06,1.2243,70.2033,0
15,17,1.148e+06,4.794e+06,-3.646e+06,65,30.7692,20,45,17661.5,239700,-81022.2,2.95845,3,8,25.8,8.77778,-1.254e+06,1.31487,100.14,0
15,18,1.5726e+06,4.7338e+06,-3.1612e+06,60,33.3333,20,40,26210,236690,-79030,2.99494,3,7,25.85,9.1,-1.2234e+06,1.49747,140.939,0
15,19,1.5804e+06,4.7322e+06,-3.1518e+06,60,31.6667,19,41,26340,249063,-76873.2,3.23992,3,10,25.5789,9.58537,-1.2114e+06,1.50143,143.178,0
15,20,1.3048e+06,4.4468e+06,-3.142e+06,59,32.2034,19,40,22115.3,234042,-78550,2.97953,3,10,26.2632,9.25,-1.2502e+06,1.41528,118.21,0
15,21,1.258e+06,4.092e+06,-2.834e+06,55,32.7273,18,37,22872.7,227333,-76594.6,2.96801,3,10,28.5556,9.86486,-1.52e+06,1.4439,167.376,0
15,22,1.2416e+06,4.0838e+06,-2.8422e+06,55,32.7273,18,37,22574.5,226878,-76816.2,2.95351,3,10,28.5556,9.86486,-1.52e+06,1.43684,165.194,0
15,23,1.0766e+06,4.0074e+06,-2.9308e+06,55,29.0909,16,39,19574.5,250462,-75148.7,3.33289,3,10,27.4375,11.2308,-1.5522e+06,1.36734,138.238,0
15,24,1.0286e+06,3.9858e+06,-2.9572e+06,55,27.2727,15,40,18701.8,265720,-73930,3.59421,2,10,26.9333,11.575,-1.5624e+06,1.34783,132.075,0
15,25,1.0182e+06,3.9874e+06,-2.9692e+06,56,26.7857,15,41,18182.1,265827,-72419.5,3.67065,2,11,26,11.6098,-1.3212e+06,1.34292,176.098,0
15,26,954000,3.9708e+06,-3.0168e+06,56,26.7857,15,41,17035.7,264720,-73580.5,3.59769,2,11,26.1333,11.4634,-1.3212e+06,1.31623,161.476,0
15,27,946600,3.9708e+06,-3.0242e+06,56,26.7857,15,41,16903.6,264720,-73761,3.58889,2,11,26.1333,11.2927,-1.3212e+06,1.31301,159.36,0
15,28,1.0236e+06,3.9244e+06,-2.9008e+06,53,28.3019,15,38,19313.2,261627,-76336.8,3.42727,2,9,26.2,12.1053,-1.3212e+06,1.35287,190.402,0
15,29,956600,3.8848e+06,-2.9282e+06,53,26.4151,14,39,18049.1,277486,-75082.1,3.69577,2,9,25.3571,12.7436,-1.3212e+06,1.32669,177.939,0
15,30,934400,3.8848e+06,-2.9504e+06,53,26.4151,14,39,17630.2,277486,-75651.3,3.66796,2,9,25.3571,12.7179,-1.3212e+06,1.3167,173.81,0
15,31,885600,3.8698e+06,-2.9842e+06,53,26.4151,14,39,16709.4,276414,-76517.9,3.61241,2,9,25.3571,12.5128,-1.3268e+06,1.29676,159.166,0
15,32,701400,3.8574e+06,-3.156e+06,53,24.5283,13,40,13234,296723,-78900,3.76075,2,9,23.3077,13,-1.3724e+06,1.22224,95.7673,0
15,33,486400,3.7808e+06,-3.2944e+06,54,24.0741,13,41,9007.41,290831,-80351.2,3.61949,2,9,22.8462,12.7073,-1.4564e+06,1.14764,57.1429,0
15,34,478200,3.7808e+06,-3.3026e+06,54,24.0741,13,41,8855.56,290831,-80551.2,3.61051,2,9,22.8462,12.6098,-1.4564e+06,1.1448,56.1795,0
15,35,464200,3.7808e+06,-3.3166e+06,54,24.0741,13,41,8596.3,290831,-80892.7,3.59527,2,9,22.8462,12.5122,-1.4564e+06,1.13996,54.5348,0
15,36,548800,3.7808e+06,-3.232e+06,53,24.5283,13,40,10354.7,290831,-80800,3.59939,2,9,22.8462,12.7,-1.4548e+06,1.1698,64.3527,0
15,37,321600,3.7808e+06,-3.4592e+06,54,24.0741,13,41,5955.56,290831,-84370.7,3.44706,2,10,22.8462,12.1707,-1.532e+06,1.09297,29.7778,0
15,38,510200,3.7808e+06,-3.2706e+06,52,25,13,39,9811.54,290831,-83861.5,3.46799,2,9,22.8462,12.5641,-1.4132e+06,1.156,53.0795,0
15,39,506000,3.7808e+06,-3.2748e+06,52,25,13,39,9730.77,290831,-83969.2,3.46354,2,9,22.8462,12.5128,-1.4132e+06,1.15451,52.6425,0
15,40,480000,3.7808e+06,-3.3008e+06,52,25,13,39,9230.77,290831,-84635.9,3.43626,2,9,22.8462,12.4872,-1.4342e+06,1.14542,48.8699,0
15,41,1.1634e+06,4.1234e+06,-2.96e+06,50,28,14,36,23268,294529,-82222.2,3.5821,2,9,25.2143,12.1389,-1.3458e+06,1.39304,139.832,0
15,42,1.1634e+06,4.1234e+06,-2.96e+06,50,28,14,36,23268,294529,-82222.2,3.5821,2,9,25.2143,12.1389,-1.3458e+06,1.39304,139.832,0
15,43,1.2192e+06,4.1234e+06,-2.9042e+06,49,28.5714,14,35,24881.6,294529,-82977.1,3.54951,2,9,25.2143,12.4,-1.3178e+06,1.41981,146.538,0
15,44,1.2192e+06,4.1234e+06,-2.9042e+06,49,28.5714,14,35,24881.6,294529,-82977.1,3.54951,2,9,25.2143,12.4,-1.3178e+06,1.41981,146.538,0
15,45,1.21e+06,4.1234e+06,-2.9134e+06,49,28.5714,14,35,24693.9,294529,-83240,3.53831,2,9,25.2143,12.3714,-1.3178e+06,1.41532,145.433,0
15,46,1.1822e+06,4.1234e+06,-2.9412e+06,49,28.5714,14,35,24126.5,294529,-84034.3,3.50486,2,9,25.2143,12.3429,-1.3178e+06,1.40194,142.091,0
15,47,1.2364e+06,4.1234e+06,-2.887e+06,48,29.1667,14,34,25758.3,294529,-84911.8,3.46864,2,9,25.2143,12.5588,-1.3232e+06,1.42826,142.508,0
15,48,1.1854e+06,4.1234e+06,-2.938e+06,48,29.1667,14,34,24695.8,294529,-86411.8,3.40843,2,9,25.2143,12.5588,-1.3706e+06,1.40347,129.044,0
15,49,1.8382e+06,4.4526e+06,-2.6144e+06,45,33.3333,15,30,40848.9,296840,-87146.7,3.40621,2,9,29.7333,11.6667,-860800,1.70311,394.464,0
15,50,1.8382e+06,4.4526e+06,-2.6144e+06,45,33.3333,15,30,40848.9,296840,-87146.7,3.40621,2,9,29.7333,11.6667,-860800,1.70311,394.464,0
16,1,-2.0682e+06,4.9218e+06,-6.99e+06,198,27.2727,54,144,-10445.5,91144.4,-48541.7,1.87765,4,13,9.81481,5.01389,-2.6858e+06,0.70412,-78.8787,0
16,2,-768200,4.929e+06,-5.6972e+06,145,29.6552,43,102,-5297.93,114628,-55854.9,2.05224,4,14,12.6512,6.2549,-1.9836e+06,0.865162,-41.3767,0
16,3,-288200,4.8682e+06,-5.1564e+06,122,33.6066,41,81,-2362.3,118737,-63659.3,1.86519,4,8,14,6.88889,-1.7316e+06,0.944108,-18.4886,0
16,4,338200,5.18e+06,-4.8418e+06,105,30.4762,32,72,3220.95,161875,-67247.2,2.40716,4,12,16.875,7.43056,-1.4618e+06,1.06985,25.8089,0
16,5,656200,5.2252e+06,-4.569e+06,96,31.25,30,65,6835.42,174173,-70292.3,2.47784,4,16,18.2,7.6,-1.7062e+06,1.14362,42.2048,0
16,6,960000,5.3082e+06,-4.3482e+06,86,33.7209,29,56,11162.8,183041,-77646.4,2.35737,4,17,19.1034,8.03571,-1.9672e+06,1.22078,52.8693,0
16,7,1.0336e+06,5.3488e+06,-4.3152e+06,83,33.7349,28,55,12453,191029,-78458.2,2.43478,4,16,19.6786,8.05455,-1.9096e+06,1.23953,59.3818,0
16,8,657400,4.8952e+06,-4.2378e+06,79,30.3797,24,55,8321.52,203967,-77050.9,2.64717,4,16,21.7083,8.49091,-1.8758e+06,1.15513,37.1791,0
16,9,405200,4.9908e+06,-4.5856e+06,79,27.8481,22,57,5129.11,226855,-80449.1,2.81985,4,15,22.4545,8.29825,-1.7922e+06,1.08836,24.0532,0
16,10,37400,4.7974e+06,-4.76e+06,80,26.25,21,59,467.5,228448,-80678,2.8316,3,15,22.2857,7.94915,-1.9082e+06,1.00786,2.07709,0
16,11,153000,4.8178e+06,-4.6648e+06,77,25.974,20,57,1987.01,240890,-81838.6,2.94348,3,14,22.8,8.12281,-1.8008e+06,1.0328,9.03614,0
16,12,169400,4.812e+06,-4.6426e+06,76,26.3158,20,56,2228.95,240600,-82903.6,2.90217,3,14,22.85,8.17857,-1.8008e+06,1.03649,10.0047,0
16,13,81000,4.752e+06,-4.671e+06,75,25.3333,19,56,1080,250105,-83410.7,2.99848,3,14,22.8947,8.32143,-1.8212e+06,1.01734,4.72689,0
16,14,109200,4.7872e+06,-4.678e+06,74,24.3243,18,56,1475.68,265956,-83535.7,3.18373,3,14,23.3333,8.58929,-1.8212e+06,1.02334,6.37255,0
16,15,337600,4.7228e+06,-4.3852e+06,72,25,18,54,4688.89,262378,-81207.4,3.23096,3,13,24.3333,8.5,-1.6624e+06,1.07699,21.7134,0
16,16,578000,4.7294e+06,-4.1514e+06,69,27.5362,19,50,8376.81,248916,-83028,2.99797,3,13,24.8947,8.26,-1.6624e+06,1.13923,37.1752,0
16,17,846400,4.6982e+06,-3.8518e+06,66,28.7879,19,47,12824.2,247274,-81953.2,3.01726,3,12,25.2105,8.74468,-1.5452e+06,1.21974,58.8759,0
16,18,1.3358e+06,4.6972e+06,-3.3614e+06,61,31.1475,19,42,21898.4,247221,-80033.3,3.08898,3,11,25.2105,9.09524,-1.4546e+06,1.39739,99.1685,0
16,19,1.3436e+06,4.6956e+06,-3.352e+06,61,29.5082,18,43,22026.2,260867,-77953.5,3.34644,3,11,24.8889,9.55814,-1.4426e+06,1.40084,100.644,0
16,20,1.0652e+06,4.4074e+06,-3.3422e+06,60,30,18,42,17753.3,244856,-79576.2,3.077,3,11,25.6667,9.2381,-1.4814e+06,1.31871,79.7903,0
16,21,995400,4.0296e+06,-3.0342e+06,56,30.3571,17,39,17775,237035,-77800,3.04673,3,10,28.2353,9.82051,-1.7742e+06,1.32806,102.916,0
16,22,979000,4.0214e+06,-3.0424e+06,56,28.5714,16,39,17482.1,251338,-78010.3,3.22185,3,10,27.625,9.82051,-1.7742e+06,1.32179,101.22,0
16,23,828000,3.9682e+06,-3.1402e+06,56,26.7857,15,41,14785.7,264547,-76590.2,3.45405,3,11,25.8,11.5366,-1.7754e+06,1.26368,82.6347,0
16,24,780000,3.9466e+06,-3.1666e+06,56,25,14,42,13928.6,281900,-75395.2,3.73896,2,11,25.1429,11.8571,-1.7856e+06,1.24632,77.8443,0
16,25,647400,3.9482e+06,-3.3008e+06,58,24.1379,14,44,11162.1,282014,-75018.2,3.75928,2,11,24.1429,11.1818,-1.6666e+06,1.19613,73.3182,0
