LE,SE,Net Profit,Gross Profit,Gross Loss,Total Trades,Pct Profitable,Winning Trades,Losing Trades,Avg Trade,Avg Winning Trade,Avg Losing Trade,Win/Loss Ratio,Max Consecutive Winners,Max Consecutive Losers,Avg Bars in Winner,Avg Bars in Loser,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value
110,35,-407800,1.27322e+07,-1.314e+07,1021,24.2899,248,773,-399.412,51339.5,-16998.7,3.0202,4,20,25.254,11.3428,-1.2158e+06,0.968965,-41.7315,0
110,40,177600,1.26198e+07,-1.24422e+07,970,24.6392,239,731,183.093,52802.5,-17020.8,3.10224,4,18,25.1674,11.3625,-981000,1.01427,22.7226,0
110,45,39600,1.20848e+07,-1.20452e+07,936,24.7863,232,704,42.3077,52089.7,-17109.7,3.04446,4,16,26.1379,11.0895,-853000,1.00329,5.8876,0
110,50,-77000,1.1918e+07,-1.1995e+07,921,24.6471,227,694,-83.6048,52502.2,-17283.9,3.03764,4,16,25.8062,11.1859,-841400,0.993581,-10.5595,0
110,55,329400,1.16738e+07,-1.13444e+07,881,25.3121,223,658,373.893,52348.9,-17240.7,3.03635,4,16,26.2108,11.2614,-661600,1.02904,55.2314,0
110,60,800800,1.14456e+07,-1.06448e+07,841,25.9215,218,623,952.2,52502.8,-17086.4,3.07279,4,16,25.6422,11.6132,-623600,1.07523,163.229,0
110,65,999600,1.14136e+07,-1.0414e+07,827,26.1185,216,611,1208.71,52840.7,-17044.2,3.10022,4,15,25.6806,11.4599,-550400,1.09599,211.69,0
110,70,735600,1.11262e+07,-1.03906e+07,819,25.8852,212,607,898.168,52482.1,-17118,3.06591,4,14,25.7877,11.453,-561800,1.07079,148.127,0
110,75,1.0492e+06,1.085e+07,-9.8008e+06,789,26.3625,208,581,1329.78,52163.5,-16868.8,3.0923,4,14,26.0433,11.6816,-519800,1.10705,247.22,0
110,80,928400,1.06458e+07,-9.7174e+06,780,26.2821,205,575,1190.26,51930.7,-16899.8,3.07286,4,14,26.1756,11.4783,-586400,1.09554,201.651,0
110,85,866200,1.05426e+07,-9.6764e+06,774,26.0982,202,572,1119.12,52191.1,-16916.8,3.08517,4,13,26.1386,11.4913,-569400,1.08952,191.977,0
110,90,971000,1.05396e+07,-9.5686e+06,764,26.3089,201,563,1270.94,52435.8,-16995.7,3.08523,4,13,26.2438,11.524,-517200,1.10148,201.871,0
110,95,1.0422e+06,1.04648e+07,-9.4226e+06,750,26.4,198,552,1389.6,52852.5,-17069.9,3.09624,4,13,25.8485,11.6286,-517200,1.11061,216.674,0
110,100,980000,1.03646e+07,-9.3846e+06,741,26.5857,197,544,1322.54,52612.2,-17251.1,3.04979,4,13,25.6599,11.375,-624800,1.10443,200.655,0
115,5,-1.6784e+06,2.0711e+07,-2.23894e+07,2039,24.5218,500,1536,-823.149,41422,-14576.4,2.84171,4,23,19.262,10.2591,-2.0098e+06,0.925036,-89.4193,0
115,10,-419000,1.84372e+07,-1.88562e+07,1644,24.2092,398,1246,-254.866,46324.6,-15133.4,3.06109,3,22,22.3995,10.0152,-1.1754e+06,0.977779,-40.3739,0
115,15,-531800,1.6099e+07,-1.66308e+07,1394,24.0316,335,1059,-381.492,48056.7,-15704.2,3.06011,3,19,24.4,10.6383,-1.1532e+06,0.968023,-47.0037,0
115,20,153600,1.48468e+07,-1.46932e+07,1204,25.1661,303,901,127.575,48999.3,-16307.7,3.00468,3,21,25.4983,10.8269,-936000,1.01045,18.4882,0
115,25,-529000,1.35586e+07,-1.40876e+07,1116,24.552,274,842,-474.014,49483.9,-16731.1,2.9576,3,17,25.6606,10.9905,-962200,0.962449,-58.1191,0
115,30,-119000,1.34748e+07,-1.35938e+07,1056,24.7159,261,795,-112.689,51627.6,-17099.1,3.01931,4,19,25.9272,11.0428,-931600,0.991246,-14.8453,0
115,35,-355600,1.26046e+07,-1.29602e+07,1006,24.2545,244,762,-353.479,51658.2,-17008.1,3.03726,4,19,25.3361,11.458,-1.1204e+06,0.972562,-38.4017,0
115,40,237600,1.24922e+07,-1.22546e+07,955,24.6073,235,720,248.796,53158.3,-17020.3,3.12323,4,17,25.2511,11.4847,-885600,1.01939,33.296,0
115,45,99200,1.19572e+07,-1.1858e+07,921,24.7557,228,693,107.709,52443.9,-17111.1,3.0649,4,16,26.2412,11.2107,-757600,1.00837,15.923,0
115,50,-9400,1.17904e+07,-1.17998e+07,906,24.6137,223,683,-10.3753,52871.7,-17276.4,3.06034,4,16,25.9058,11.306,-746000,0.999203,-1.38561,0
115,55,399400,1.15462e+07,-1.11468e+07,866,25.2887,219,647,461.201,52722.4,-17228.4,3.06019,4,16,26.3196,11.3879,-566200,1.03583,77.5534,0
115,60,870800,1.1318e+07,-1.04472e+07,826,25.908,214,612,1054.24,52887.9,-17070.6,3.09819,4,16,25.743,11.7533,-528200,1.08335,193.511,0
115,65,1.0696e+06,1.1286e+07,-1.02164e+07,812,26.1084,212,600,1317.24,53235.8,-17027.3,3.12649,4,15,25.783,11.6,-511200,1.10469,234.048,0
115,70,805600,1.09986e+07,-1.0193e+07,804,25.8706,208,596,1001.99,52877.9,-17102.3,3.09185,4,14,25.8942,11.594,-549600,1.07903,152,0
115,75,1.1192e+06,1.07224e+07,-9.6032e+06,774,26.3566,204,570,1445.99,52560.8,-16847.7,3.11976,4,13,26.1569,11.8333,-455800,1.11654,263.713,0
115,80,997200,1.05182e+07,-9.521e+06,765,26.2745,201,564,1303.53,52329.4,-16881.2,3.09986,4,13,26.2935,11.6489,-495600,1.10474,216.594,0
115,85,935000,1.0415e+07,-9.48e+06,759,26.087,198,561,1231.88,52601,-16898.4,3.11278,4,12,26.2576,11.6631,-486400,1.09863,207.225,0
115,90,1.0398e+06,1.0412e+07,-9.3722e+06,749,26.3017,197,552,1388.25,52852.8,-16978.6,3.1129,4,12,26.3655,11.6993,-517200,1.11095,216.175,0
115,95,1.11e+06,1.03372e+07,-9.2272e+06,735,26.3946,194,541,1510.2,53284.5,-17055.8,3.12413,4,12,25.9639,11.8096,-517200,1.1203,230.769,0
115,100,1.0478e+06,1.0237e+07,-9.1892e+06,726,26.584,193,533,1443.25,53041.5,-17240.5,3.07656,4,12,25.772,11.5535,-530800,1.11403,214.537,0
120,5,-1.8164e+06,2.06048e+07,-2.24212e+07,2034,24.238,493,1538,-893.019,41794.7,-14578.2,2.86694,4,23,19.3732,10.2302,-2.1372e+06,0.918987,-90.6206,0
120,10,-540200,1.83308e+07,-1.8871e+07,1641,23.8879,392,1249,-329.19,46762.2,-15108.9,3.09502,3,21,22.4286,9.97918,-1.1736e+06,0.971374,-51.2329,0
120,15,-619800,1.60026e+07,-1.66224e+07,1391,23.7958,331,1060,-445.579,48346.2,-15681.5,3.08301,3,18,24.432,10.5717,-1.2738e+06,0.962713,-49.5048,0
120,20,68000,1.47212e+07,-1.46532e+07,1201,24.8127,298,902,56.6195,49400,-16245.2,3.04089,3,20,25.5067,10.7816,-934200,1.00464,8.20265,0
120,25,-645200,1.3405e+07,-1.40502e+07,1114,24.0575,268,845,-579.174,50018.7,-16627.5,3.0082,3,17,25.541,10.9716,-1.0154e+06,0.954079,-65.1586,0
120,30,-220400,1.3326e+07,-1.35464e+07,1054,24.2884,256,797,-209.108,52054.7,-16996.7,3.06263,4,19,25.7578,11.0188,-874600,0.98373,-27.0429,0
120,35,-453200,1.24602e+07,-1.29134e+07,1004,23.9044,240,764,-451.394,51917.5,-16902.4,3.07161,4,19,25.1958,11.3901,-1.0634e+06,0.964905,-44.1371,0
120,40,138600,1.23592e+07,-1.22206e+07,953,24.2392,231,722,145.435,53503,-16926,3.16099,4,17,25.0563,11.428,-828600,1.01134,21.3494,0
120,45,400,1.18242e+07,-1.18238e+07,919,24.3743,224,695,0.435256,52786.6,-17012.7,3.10278,4,16,26.058,11.1525,-717800,1.00003,0.0567698,0
120,50,-108200,1.16616e+07,-1.17698e+07,904,24.2257,219,685,-119.69,53249.3,-17182.2,3.0991,4,16,25.7123,11.2467,-773200,0.990807,-14.2368,0
120,55,295000,1.14174e+07,-1.11224e+07,864,24.8843,215,649,341.435,53104.2,-17137.8,3.09867,4,16,26.1302,11.3251,-614400,1.02652,49.0685,0
120,60,766400,1.11892e+07,-1.04228e+07,824,25.4854,210,614,930.097,53281.9,-16975.2,3.1388,4,16,25.5381,11.6857,-522400,1.07353,152.003,0
120,65,936400,1.11068e+07,-1.01704e+07,809,25.7108,208,601,1157.48,53398.1,-16922.5,3.15546,4,15,25.8606,11.4759,-511600,1.09207,198.474,0
120,70,672400,1.08194e+07,-1.0147e+07,801,25.4682,204,597,839.451,53036.3,-16996.6,3.1204,4,14,25.9755,11.469,-555800,1.06627,126.677,0
120,75,986000,1.05432e+07,-9.5572e+06,771,25.9403,200,571,1278.86,52716,-16737.7,3.14955,4,13,26.245,11.7023,-456200,1.10317,244.908,0
120,80,865200,1.0339e+07,-9.4738e+06,762,25.853,197,565,1135.43,52482.2,-16767.8,3.12994,4,13,26.3858,11.4956,-495600,1.09133,187.924,0
120,85,803000,1.02358e+07,-9.4328e+06,756,25.6614,194,562,1062.17,52761.9,-16784.3,3.14352,4,12,26.3505,11.5089,-486400,1.08513,177.97,0
120,90,907800,1.02328e+07,-9.325e+06,746,25.8713,193,553,1216.89,53019.7,-16862.6,3.14422,4,12,26.4611,11.5425,-517200,1.09735,188.732,0
120,95,979000,1.0158e+07,-9.179e+06,732,25.9563,190,542,1337.43,53463.2,-16935.4,3.15688,4,12,26.0526,11.6494,-517200,1.10666,203.534,0
120,100,916800,1.00578e+07,-9.141e+06,723,26.1411,189,534,1268.05,53215.9,-17118,3.10877,4,12,25.8571,11.3914,-530800,1.1003,187.715,0
125,5,-1.859e+06,2.05808e+07,-2.24398e+07,2027,24.1243,489,1535,-917.119,42087.5,-14618.8,2.87901,4,23,19.4376,10.2293,-2.1794e+06,0.917156,-90.8336,0
125,10,-582800,1.83178e+07,-1.89006e+07,1639,23.795,390,1248,-355.583,46968.7,-15144.7,3.10133,3,21,22.4231,9.9359,-1.1736e+06,0.969165,-54.7744,0
125,15,-750000,1.59216e+07,-1.66716e+07,1391,23.7239,330,1061,-539.18,48247.3,-15713.1,3.07051,3,18,24.3091,10.5193,-1.2624e+06,0.955013,-60.4546,0
125,20,-70000,1.46386e+07,-1.47086e+07,1202,24.6256,296,906,-58.2363,49454.7,-16234.7,3.04624,3,20,25.3412,10.7561,-934200,0.995241,-8.44391,0
125,25,-784000,1.33232e+07,-1.41072e+07,1115,23.8565,266,849,-703.139,50087.2,-16616.3,3.01435,3,17,25.3759,10.9305,-1.1522e+06,0.944426,-69.5652,0
125,30,-351800,1.32582e+07,-1.361e+07,1055,24.1706,255,800,-333.46,51992.9,-17012.5,3.05616,4,19,25.6824,10.925,-998200,0.974151,-42.1418,0
125,35,-574000,1.23924e+07,-1.29664e+07,1005,23.7811,239,766,-571.144,51851,-16927.4,3.06314,4,19,25.113,11.2389,-1.187e+06,0.955732,-50.0698,0
