LE,SE,Net Profit,Gross Profit,Gross Loss,Total Trades,Pct Profitable,Winning Trades,Losing Trades,Avg Trade,Avg Winning Trade,Avg Losing Trade,Win/Loss Ratio,Max Consecutive Winners,Max Consecutive Losers,Avg Bars in Winner,Avg Bars in Loser,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value
110,170,500400,8.8806e+06,-8.3802e+06,664,26.6566,177,487,753.614,50172.9,-17207.8,2.91571,5,15,25.2938,11.3676,-803000,1.05971,74.5753,0
110,175,511200,8.8874e+06,-8.3762e+06,660,26.8182,177,483,774.545,50211.3,-17342,2.89535,5,15,25.5141,11.1263,-827400,1.06103,72.7376,0
110,180,644000,8.917e+06,-8.273e+06,655,26.8702,176,479,983.206,50664.8,-17271.4,2.93345,5,15,25.7159,11.1545,-827400,1.07784,91.6335,0
110,185,583600,8.8338e+06,-8.2502e+06,652,26.8405,175,477,895.092,50478.9,-17296,2.91852,5,15,25.7714,11.2453,-827400,1.07074,83.0393,0
110,190,552600,8.8262e+06,-8.2736e+06,651,26.8817,175,476,848.848,50435.4,-17381.5,2.90167,5,15,25.6971,11.166,-827400,1.06679,78.6283,0
110,195,643400,8.8598e+06,-8.2164e+06,648,27.1605,176,472,992.901,50339.8,-17407.6,2.89182,5,15,25.642,11.1716,-827400,1.07831,91.5481,0
110,200,487800,8.6956e+06,-8.2078e+06,646,26.935,174,472,755.108,49974.7,-17389.4,2.87386,5,15,25.3103,11.2945,-827400,1.05943,69.4081,0
115,105,510800,9.8034e+06,-9.2926e+06,726,25.8953,188,538,703.581,52145.7,-17272.5,3.01901,4,12,25.5532,11.5911,-688200,1.05497,82.5469,0
115,110,401000,9.6576e+06,-9.2566e+06,722,25.7618,186,536,555.402,51922.6,-17269.8,3.00656,4,14,25.5484,11.4627,-707000,1.04332,60.7944,0
115,115,394600,9.477e+06,-9.0824e+06,710,25.7746,183,527,555.775,51786.9,-17234.2,3.0049,5,14,25.4098,11.5541,-669800,1.04345,63.3997,0
115,120,297800,9.3286e+06,-9.0308e+06,704,25.7102,181,523,423.011,51539.2,-17267.3,2.98479,5,14,25.4641,11.434,-669800,1.03298,47.847,0
115,125,330400,9.2914e+06,-8.961e+06,701,25.6776,180,521,471.327,51618.9,-17199.6,3.00117,5,14,25.25,11.4203,-669800,1.03687,53.0848,0
115,130,331400,9.2082e+06,-8.8768e+06,693,25.8297,179,514,478.211,51442.5,-17270,2.97871,5,14,25.2067,11.4377,-669800,1.03733,53.2455,0
115,135,272400,9.0672e+06,-8.7948e+06,683,25.9151,177,506,398.829,51227.1,-17381,2.9473,5,14,25.4633,11.4704,-674600,1.03097,43.4311,0
115,140,364800,9.0692e+06,-8.7044e+06,678,26.1062,177,501,538.053,51238.4,-17374.1,2.94913,5,14,25.4407,11.4571,-686800,1.04191,57.0535,0
115,145,303600,8.9502e+06,-8.6466e+06,676,25.8876,175,501,449.112,51144,-17258.7,2.96338,5,15,25.2914,11.4731,-685600,1.03511,47.5713,0
115,150,166200,8.746e+06,-8.5798e+06,672,25.744,173,499,247.321,50554.9,-17194,2.94027,5,14,25.289,11.4749,-740000,1.01937,26.3391,0
115,155,290600,8.746e+06,-8.4554e+06,666,25.976,173,493,436.336,50554.9,-17150.9,2.94765,5,14,25.289,11.4016,-741200,1.03437,46.5407,0
115,160,368400,8.746e+06,-8.3776e+06,661,26.1725,173,488,557.337,50554.9,-17167.2,2.94485,5,14,25.289,11.4652,-741200,1.04397,59.0006,0
115,165,517200,8.7554e+06,-8.2382e+06,653,26.4931,173,480,792.037,50609.2,-17162.9,2.94876,5,14,25.3468,11.5229,-705600,1.06278,84.427,0
115,170,568200,8.753e+06,-8.1848e+06,649,26.6564,173,476,875.501,50595.4,-17195,2.94245,5,14,25.4104,11.5672,-707600,1.06942,92.5407,0
115,175,579000,8.7598e+06,-8.1808e+06,645,26.8217,173,472,897.674,50634.7,-17332.2,2.92142,5,14,25.6358,11.322,-732000,1.07078,89.6562,0
115,180,711800,8.7894e+06,-8.0776e+06,640,26.875,172,468,1112.19,51101.2,-17259.8,2.9607,5,14,25.843,11.3526,-732000,1.08812,110.22,0
115,185,651400,8.7062e+06,-8.0548e+06,637,26.8446,171,466,1022.61,50913.5,-17285,2.94553,5,14,25.9006,11.4464,-732000,1.08087,100.867,0
115,190,620400,8.6986e+06,-8.0782e+06,636,26.8868,171,465,975.472,50869,-17372.5,2.92814,5,14,25.8246,11.3656,-732000,1.0768,96.0669,0
115,195,711200,8.7322e+06,-8.021e+06,633,27.1722,172,461,1123.54,50768.6,-17399.1,2.91788,5,14,25.7674,11.3731,-732000,1.08867,110.127,0
115,200,555600,8.568e+06,-8.0124e+06,631,26.9414,170,461,880.507,50400,-17380.5,2.89981,5,14,25.4294,11.4989,-732000,1.06934,86.0328,0
120,105,379800,9.6242e+06,-9.2444e+06,723,25.4495,184,539,525.311,52305.4,-17151,3.0497,4,12,25.6359,11.4304,-660000,1.04108,68.7794,0
120,110,270000,9.4784e+06,-9.2084e+06,719,25.3129,182,537,375.522,52079.1,-17147.9,3.03706,4,14,25.6319,11.3017,-709400,1.02932,40.9339,0
120,115,263600,9.2978e+06,-9.0342e+06,707,25.3182,179,528,372.843,51943,-17110.2,3.03579,5,14,25.4916,11.3902,-672200,1.02918,42.3522,0
120,120,166800,9.1494e+06,-8.9826e+06,701,25.2496,177,524,237.946,51691.5,-17142.4,3.01543,5,14,25.548,11.2691,-672200,1.01857,26.7995,0
120,125,199400,9.1122e+06,-8.9128e+06,698,25.2149,176,522,285.673,51773.9,-17074.3,3.03226,5,14,25.3295,11.2548,-672200,1.02237,32.0373,0
120,130,200400,9.029e+06,-8.8286e+06,690,25.3623,175,515,290.435,51594.3,-17142.9,3.00966,5,14,25.2857,11.2699,-672200,1.0227,32.1979,0
120,135,141400,8.888e+06,-8.7466e+06,680,25.4412,173,507,207.941,51375.7,-17251.7,2.97801,5,14,25.5491,11.2998,-677000,1.01617,22.5446,0
120,140,233800,8.89e+06,-8.6562e+06,675,25.6296,173,502,346.37,51387.3,-17243.4,2.98011,5,14,25.526,11.2849,-689200,1.02701,36.5655,0
120,145,172600,8.771e+06,-8.5984e+06,673,25.4086,171,502,256.464,51292.4,-17128.3,2.9946,5,15,25.3743,11.3008,-688000,1.02007,27.0448,0
120,150,35200,8.5668e+06,-8.5316e+06,669,25.2616,169,500,52.6158,50691.1,-17063.2,2.97079,5,14,25.3728,11.302,-711800,1.00413,5.57845,0
120,155,159600,8.5668e+06,-8.4072e+06,663,25.4902,169,494,240.724,50691.1,-17018.6,2.97857,5,14,25.3728,11.2267,-713000,1.01898,27.4227,0
120,160,237400,8.5668e+06,-8.3294e+06,658,25.6839,169,489,360.79,50691.1,-17033.5,2.97596,5,14,25.3728,11.2883,-713000,1.0285,40.7904,0
120,165,386200,8.5762e+06,-8.19e+06,650,26,169,481,594.154,50746.7,-17027,2.98036,5,14,25.432,11.343,-677400,1.04716,66.3574,0
120,170,437200,8.5738e+06,-8.1366e+06,646,26.161,169,477,676.78,50732.5,-17057.9,2.97414,5,14,25.497,11.3857,-679400,1.05373,75.1203,0
120,175,448000,8.5806e+06,-8.1326e+06,642,26.324,169,473,697.819,50772.8,-17193.7,2.95299,5,14,25.7278,11.1395,-703800,1.05509,76.9759,0
120,180,580800,8.6102e+06,-8.0294e+06,637,26.3736,168,469,911.774,51251.2,-17120.3,2.9936,5,14,25.9405,11.1684,-703800,1.07233,99.7938,0
120,185,520400,8.527e+06,-8.0066e+06,634,26.3407,167,467,820.82,51059.9,-17144.8,2.97816,5,14,26,11.2612,-703800,1.065,88.5938,0
120,190,489400,8.5194e+06,-8.03e+06,633,26.3823,167,466,773.144,51014.4,-17231.8,2.96049,5,14,25.9222,11.1803,-703800,1.06095,83.3163,0
120,195,580200,8.553e+06,-7.9728e+06,630,26.6667,168,462,920.952,50910.7,-17257.1,2.95012,5,14,25.8631,11.1861,-703800,1.07277,98.7743,0
120,200,424600,8.3888e+06,-7.9642e+06,628,26.4331,166,462,676.115,50534.9,-17238.5,2.93151,5,14,25.5181,11.3117,-703800,1.05331,71.893,0
125,105,219200,9.5414e+06,-9.3222e+06,726,25.2066,183,543,301.928,52138.8,-17168,3.03698,4,12,25.1421,11.2413,-832200,1.02351,35.5152,0
125,110,109400,9.3956e+06,-9.2862e+06,722,25.0693,181,541,151.524,51909.4,-17164.9,3.02416,4,14,25.1326,11.1128,-802400,1.01178,16.5858,0
125,115,103000,9.215e+06,-9.112e+06,710,25.0704,178,532,145.07,51769.7,-17127.8,3.02255,5,14,24.9831,11.1974,-802400,1.0113,16.5488,0
125,120,6200,9.0666e+06,-9.0604e+06,704,25,176,528,8.80682,51514.8,-17159.8,3.00205,5,14,25.0341,11.0758,-806200,1.00068,0.996144,0
125,125,38800,9.0294e+06,-8.9906e+06,701,24.9643,175,526,55.3495,51596.6,-17092.4,3.01869,5,14,24.8114,11.0608,-795600,1.00432,6.23393,0
125,130,39800,8.9462e+06,-8.9064e+06,693,25.1082,174,519,57.4315,51414.9,-17160.7,2.99609,5,14,24.7644,11.0732,-802600,1.00447,6.3946,0
125,135,-19200,8.8052e+06,-8.8244e+06,683,25.183,172,511,-28.1113,51193,-17268.9,2.96447,5,14,25.0233,11.0998,-756400,0.997824,-3.06122,0
125,140,73200,8.8072e+06,-8.734e+06,678,25.3687,172,506,107.965,51204.7,-17260.9,2.96652,5,14,25,11.083,-710600,1.00838,11.4482,0
125,145,12000,8.6882e+06,-8.6762e+06,676,25.1479,170,506,17.7515,51107.1,-17146.6,2.98059,5,15,24.8412,11.0988,-688000,1.00138,1.88029,0
125,150,-125400,8.484e+06,-8.6094e+06,672,25,168,504,-186.607,50500,-17082.1,2.9563,5,14,24.8333,11.0992,-884000,0.985435,-18.6885,0
125,155,-1000,8.484e+06,-8.485e+06,666,25.2252,168,498,-1.5015,50500,-17038.2,2.96394,5,14,24.8333,11.0221,-885200,0.999882,-0.148765,0
125,160,76800,8.484e+06,-8.4072e+06,661,25.416,168,493,116.188,50500,-17053.1,2.96133,5,14,24.8333,11.0811,-885200,1.00914,11.4252,0
125,165,225600,8.4934e+06,-8.2678e+06,653,25.7274,168,485,345.482,50556,-17047,2.96568,5,14,24.8929,11.132,-849600,1.02729,35.55,0
125,170,276600,8.491e+06,-8.2144e+06,649,25.886,168,481,426.194,50541.7,-17077.8,2.9595,5,14,24.9583,11.1726,-851600,1.03367,43.4906,0
125,175,287400,8.4978e+06,-8.2104e+06,645,26.0465,168,477,445.581,50582.1,-17212.6,2.93867,5,14,25.1905,10.9266,-876000,1.035,43.0368,0
125,180,420200,8.5274e+06,-8.1072e+06,640,26.0938,167,473,656.562,51062.3,-17140,2.97914,5,14,25.4012,10.9535,-876000,1.05183,62.923,0
125,185,359800,8.4442e+06,-8.0844e+06,637,26.0597,166,471,564.835,50868.7,-17164.3,2.96363,5,14,25.4578,11.0446,-876000,1.04451,53.8784,0
125,190,328800,8.4366e+06,-8.1078e+06,636,26.1006,166,470,516.981,50822.9,-17250.6,2.94615,5,14,25.3795,10.9638,-876000,1.04055,49.2363,0
125,195,419600,8.4702e+06,-8.0506e+06,633,26.3823,167,466,662.875,50719.8,-17276,2.93586,5,14,25.3234,10.9678,-876000,1.05212,62.8332,0
125,200,264000,8.306e+06,-8.042e+06,631,26.149,165,466,418.384,50339.4,-17257.5,2.91696,5,14,24.9697,11.0923,-876000,1.03283,39.5328,0
130,105,282400,9.519e+06,-9.2366e+06,718,25.4875,183,535,393.315,52016.4,-17264.7,3.01288,4,11,25.1421,11.2542,-771400,1.03057,49.4744,0
130,110,172600,9.3732e+06,-9.2006e+06,714,25.3501,181,533,241.737,51785.6,-17261.9,2.99999,4,14,25.1326,11.1238,-741600,1.01876,26.1674,0
130,115,166200,9.1926e+06,-9.0264e+06,702,25.3561,178,524,236.752,51643.8,-17226,2.99802,5,14,24.9831,11.2099,-741600,1.01841,26.7031,0
130,120,69400,9.0442e+06,-8.9748e+06,696,25.2874,176,520,99.7126,51387.5,-17259.2,2.97739,5,14,25.0341,11.0865,-745400,1.00773,11.1504,0
130,125,102000,9.007e+06,-8.905e+06,693,25.2525,175,518,147.186,51468.6,-17191.1,2.9939,5,14,24.8114,11.0714,-734800,1.01145,16.3882,0
130,130,103000,8.9238e+06,-8.8208e+06,685,25.4015,174,511,150.365,51286.2,-17261.8,2.97107,5,14,24.7644,11.0841,-741800,1.01168,16.5488,0
130,135,44000,8.7828e+06,-8.7388e+06,675,25.4815,172,503,65.1852,51062.8,-17373.4,2.93914,5,14,25.0233,11.1113,-695600,1.00504,7.01531,0
130,140,136400,8.7848e+06,-8.6484e+06,670,25.6716,172,498,203.582,51074.4,-17366.3,2.94101,5,14,25,11.0944,-689200,1.01577,21.3325,0
130,145,75200,8.6658e+06,-8.5906e+06,668,25.4491,170,498,112.575,50975.3,-17250.2,2.95506,5,14,24.8412,11.1104,-688000,1.00875,11.7831,0
130,150,-62200,8.4616e+06,-8.5238e+06,664,25.3012,168,496,-93.6747,50366.7,-17185.1,2.93084,5,14,24.8333,11.1109,-823200,0.992703,-9.85737,0
130,155,62200,8.4616e+06,-8.3994e+06,658,25.5319,168,490,94.5289,50366.7,-17141.6,2.93827,5,13,24.8333,11.0327,-824400,1.00741,9.93928,0
130,160,140000,8.4616e+06,-8.3216e+06,653,25.7274,168,485,214.395,50366.7,-17157.9,2.93547,5,13,24.8333,11.0928,-824400,1.01682,22.3714,0
130,165,288800,8.471e+06,-8.1822e+06,645,26.0465,168,477,447.752,50422.6,-17153.5,2.9395,5,13,24.8929,11.1447,-788800,1.0353,49.0989,0
130,170,339800,8.4686e+06,-8.1288e+06,641,26.209,168,473,530.109,50408.3,-17185.6,2.93317,5,13,24.9583,11.186,-790800,1.0418,57.6323,0
130,175,350600,8.4754e+06,-8.1248e+06,637,26.3736,168,469,550.392,50448.8,-17323.7,2.91213,5,13,25.1905,10.936,-815200,1.04315,56.421,0
130,180,483400,8.505e+06,-8.0216e+06,632,26.4241,167,465,764.873,50928.1,-17250.8,2.95223,5,13,25.4012,10.9634,-815200,1.06026,77.7921,0
130,185,423000,8.4218e+06,-7.9988e+06,629,26.3911,166,463,672.496,50733.7,-17276,2.93666,5,13,25.4578,11.0562,-815200,1.05288,68.0721,0
130,190,392000,8.4142e+06,-8.0222e+06,628,26.4331,166,462,624.204,50688,-17364.1,2.91913,5,13,25.3795,10.974,-815200,1.04886,63.0834,0
130,195,482800,8.4478e+06,-7.965e+06,625,26.72,167,458,772.48,50585.6,-17390.8,2.90875,5,13,25.3234,10.9782,-815200,1.06062,77.6955,0
130,200,327200,8.2836e+06,-7.9564e+06,623,26.4848,165,458,525.201,50203.6,-17372.1,2.88991,5,13,24.9697,11.1048,-815200,1.04112,52.6553,0
135,105,183800,9.3536e+06,-9.1698e+06,710,25.2113,179,531,258.873,52254.7,-17268.9,3.02594,4,11,25.1341,11.4143,-740800,1.02004,32.3934,0
135,110,74000,9.2078e+06,-9.1338e+06,706,25.0708,177,529,104.816,52021.5,-17266.2,3.01291,4,14,25.1243,11.2836,-754000,1.0081,10.9662,0
135,115,67600,9.0272e+06,-8.9596e+06,694,25.072,174,520,97.4063,51880.5,-17230,3.01105,5,14,24.9713,11.3731,-711000,1.00754,10.6023,0
135,120,-29200,8.8788e+06,-8.908e+06,688,25,172,516,-42.4419,51620.9,-17263.6,2.99017,5,14,25.0233,11.25,-714800,0.996722,-4.57967,0
135,125,3400,8.8416e+06,-8.8382e+06,685,24.9635,171,514,4.9635,51705.3,-17194.9,3.007,5,14,24.7953,11.2354,-704200,1.00038,0.53325,0
135,130,4400,8.7584e+06,-8.754e+06,677,25.1108,170,507,6.49926,51520,-17266.3,2.98385,5,14,24.7471,11.2505,-738200,1.0005,0.690088,0
135,135,-54600,8.6174e+06,-8.672e+06,667,25.1874,168,499,-81.8591,51294,-17378.8,2.95154,5,14,25.0119,11.2806,-752400,0.993704,-8.49938,0
135,140,37800,8.6194e+06,-8.5816e+06,662,25.3776,168,494,57.0997,51306,-17371.7,2.95343,5,14,24.9881,11.2652,-701800,1.0044,5.77452,0
135,145,-23400,8.5004e+06,-8.5238e+06,660,25.1515,166,494,-35.4545,51207.2,-17254.7,2.96773,5,14,24.8253,11.2814,-700600,0.997255,-3.58127,0
135,150,-160800,8.2962e+06,-8.457e+06,656,25,164,492,-245.122,50586.6,-17189,2.94296,5,14,24.8171,11.2825,-834600,0.980986,-24.2534,0
135,155,-36400,8.2962e+06,-8.3326e+06,650,25.2308,164,486,-56,50586.6,-17145.3,2.95047,5,13,24.8171,11.2058,-802000,0.995632,-5.77411,0
135,160,41400,8.2962e+06,-8.2548e+06,645,25.4264,164,481,64.186,50586.6,-17161.7,2.94764,5,13,24.8171,11.2682,-802000,1.00502,6.56726,0
135,165,190200,8.3056e+06,-8.1154e+06,637,25.7457,164,473,298.587,50643.9,-17157.3,2.95174,5,13,24.878,11.3235,-758200,1.02344,31.8486,0
135,170,241200,8.3032e+06,-8.062e+06,633,25.9084,164,469,381.043,50629.3,-17189.8,2.94531,5,13,24.9451,11.3667,-760200,1.02992,40.3885,0
135,175,252000,8.31e+06,-8.058e+06,629,26.0731,164,465,400.636,50670.7,-17329,2.92404,5,13,25.1829,11.1161,-784600,1.03127,40.856,0
135,180,384800,8.3396e+06,-7.9548e+06,624,26.1218,163,461,616.667,51163.2,-17255.5,2.96503,5,13,25.3988,11.1453,-784600,1.04837,62.3865,0
135,185,324400,8.2564e+06,-7.932e+06,621,26.087,162,459,522.383,50965.4,-17281,2.94921,5,13,25.4568,11.2397,-784600,1.0409,52.594,0
135,190,293400,8.2488e+06,-7.9554e+06,620,26.129,162,458,473.226,50918.5,-17369.9,2.93143,5,13,25.3765,11.1572,-784600,1.03688,47.5681,0
135,195,384200,8.2824e+06,-7.8982e+06,617,26.4182,163,454,622.69,50812.3,-17396.9,2.92076,5,13,25.319,11.163,-784600,1.04864,62.2892,0
135,200,228600,8.1182e+06,-7.8896e+06,615,26.1789,161,454,371.707,50423.6,-17378,2.90158,5,13,24.9565,11.2907,-784600,1.02897,37.0623,0
140,105,150800,9.3002e+06,-9.1494e+06,707,25.1768,178,529,213.296,52248.3,-17295.7,3.02089,4,11,25.0843,11.1928,-782800,1.01648,24.2055,0
140,110,41000,9.1544e+06,-9.1134e+06,703,25.0356,176,527,58.3215,52013.6,-17293,3.00779,4,14,25.0739,11.0607,-839200,1.0045,6.00821,0
140,115,34600,8.9738e+06,-8.9392e+06,691,25.0362,173,518,50.0724,51871.7,-17257.1,3.00581,5,14,24.9191,11.1467,-772400,1.00387,5.41471,0
140,120,-62200,8.8254e+06,-8.8876e+06,685,24.9635,171,514,-90.8029,51610.5,-17291.1,2.98481,5,14,24.9708,11.0214,-775600,0.993001,-9.73396,0
140,125,-29600,8.7882e+06,-8.8178e+06,682,24.9267,170,512,-43.4018,51695.3,-17222.3,3.00165,5,14,24.7412,11.0059,-750200,0.996643,-4.63224,0
140,130,-28600,8.705e+06,-8.7336e+06,674,25.0742,169,505,-42.4332,51508.9,-17294.3,2.97838,5,14,24.6923,11.0178,-823400,0.996725,-4.29043,0
140,135,-87600,8.564e+06,-8.6516e+06,664,25.1506,167,497,-131.928,51281.4,-17407.6,2.94591,5,14,24.9581,11.0443,-837600,0.989875,-12.8672,0
140,140,4800,8.566e+06,-8.5612e+06,659,25.3414,167,492,7.28376,51293.4,-17400.8,2.94776,5,14,24.9341,11.0264,-783600,1.00056,0.731707,0
140,145,-56400,8.447e+06,-8.5034e+06,657,25.1142,165,492,-85.8447,51193.9,-17283.3,2.96204,5,14,24.7697,11.0427,-757600,0.993367,-8.61332,0
140,150,-193800,8.2428e+06,-8.4366e+06,653,24.9617,163,490,-296.784,50569.3,-17217.6,2.93708,5,14,24.7607,11.0429,-919800,0.977029,-25.3997,0
140,155,-69400,8.2428e+06,-8.3122e+06,647,25.1932,163,484,-107.264,50569.3,-17174,2.94453,5,13,24.7607,10.9628,-887200,0.991651,-9.50164,0
140,160,8400,8.2428e+06,-8.2344e+06,642,25.3894,163,479,13.0841,50569.3,-17190.8,2.94165,5,13,24.7607,11.023,-887200,1.00102,1.15005,0
140,165,157200,8.2522e+06,-8.095e+06,634,25.7098,163,471,247.95,50627,-17186.8,2.94568,5,13,24.8221,11.0743,-821400,1.01942,23.6533,0
140,170,208200,8.2498e+06,-8.0416e+06,630,25.873,163,467,330.476,50612.3,-17219.7,2.93921,5,13,24.8896,11.1156,-822800,1.02589,31.2613,0
140,175,219000,8.2566e+06,-8.0376e+06,626,26.0383,163,463,349.84,50654,-17359.8,2.91789,5,13,25.1288,10.8618,-850000,1.02725,31.5926,0
140,180,351800,8.2862e+06,-7.9344e+06,621,26.087,162,459,566.506,51149.4,-17286.3,2.95896,5,13,25.3457,10.8889,-826600,1.04434,52.2268,0
140,185,291400,8.203e+06,-7.9116e+06,618,26.0518,161,457,471.521,50950.3,-17312,2.94306,5,13,25.4037,10.9825,-826600,1.03683,43.2601,0
140,190,260400,8.1954e+06,-7.935e+06,617,26.094,161,456,422.042,50903.1,-17401.3,2.92524,5,13,25.323,10.8991,-826600,1.03282,38.658,0
140,195,351200,8.229e+06,-7.8778e+06,614,26.3844,162,452,571.987,50796.3,-17428.8,2.91451,5,13,25.2654,10.9027,-826600,1.04458,52.1378,0
140,200,195600,8.0648e+06,-7.8692e+06,612,26.1438,160,452,319.608,50405,-17409.7,2.89522,5,13,24.9,11.031,-826600,1.02486,29.038,0
145,105,208600,9.2682e+06,-9.0596e+06,699,25.3219,177,522,298.426,52362.7,-17355.6,3.01706,4,11,25.0282,11.2433,-786200,1.02303,33.1743,0
145,110,98800,9.1224e+06,-9.0236e+06,695,25.1799,175,520,142.158,52128,-17353.1,3.00396,4,14,25.0171,11.1096,-826000,1.01095,14.7111,0
