LE,SE,Net Profit,Gross Profit,Gross Loss,Total Trades,Pct Profitable,Winning Trades,Losing Trades,Avg Trade,Avg Winning Trade,Avg Losing Trade,Win/Loss Ratio,Max Consecutive Winners,Max Consecutive Losers,Avg Bars in Winner,Avg Bars in Loser,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value
15,5,1.3434e+06,2.88728e+07,-2.75294e+07,3012,31.6733,954,2053,446.016,30265,-13409.4,2.25701,7,14,16.5409,7.05066,-1.6752e+06,1.0488,91.0163,0
15,10,1.2212e+06,2.6003e+07,-2.47818e+07,2448,30.433,745,1699,498.856,34903.4,-14586.1,2.39292,6,15,19.4134,7.69923,-1.234e+06,1.04928,118.771,0
15,15,1.1846e+06,2.40926e+07,-2.2908e+07,2137,29.4806,630,1504,554.328,38242.2,-15231.4,2.51075,5,16,21.354,8.27527,-1.1086e+06,1.05171,131.214,0
15,20,1.309e+06,2.26154e+07,-2.13064e+07,1915,28.9817,555,1358,683.551,40748.5,-15689.5,2.59717,5,19,21.9892,8.98306,-863800,1.06144,199.057,0
15,25,351800,2.15092e+07,-2.11574e+07,1820,28.6813,522,1297,193.297,41205.4,-16312.6,2.52599,4,19,22.477,9.11257,-1.1008e+06,1.01663,39.1672,0
15,30,328800,2.1146e+07,-2.08172e+07,1757,28.0592,493,1263,187.137,42892.5,-16482.3,2.60233,4,24,22.213,9.56374,-1.1764e+06,1.01579,33.7646,0
15,35,516400,2.06426e+07,-2.01262e+07,1696,27.7712,471,1223,304.481,43827.2,-16456.4,2.66323,5,22,22.1019,9.79967,-1.2066e+06,1.02566,49.0222,0
15,40,578800,2.02348e+07,-1.9656e+07,1635,27.7064,453,1181,354.006,44668.4,-16643.5,2.68383,4,19,22.0662,10.0838,-1.1082e+06,1.02945,54.6863,0
15,45,426000,1.97038e+07,-1.92778e+07,1598,27.8473,445,1152,266.583,44278.2,-16734.2,2.64597,4,18,22.2247,10.0972,-978200,1.0221,45.8854,0
15,50,180400,1.9482e+07,-1.93016e+07,1583,27.8585,441,1141,113.961,44176.9,-16916.4,2.61148,4,18,22.229,10.0351,-1.0054e+06,1.00935,18.9775,0
15,55,324600,1.9112e+07,-1.87874e+07,1546,28.0724,434,1111,209.961,44036.9,-16910.4,2.60414,4,17,22.3594,10.0756,-970400,1.01728,35.2596,0
15,60,960400,1.9033e+07,-1.80726e+07,1503,28.3433,426,1076,638.989,44678.4,-16796.1,2.66005,4,16,22.385,10.2249,-930200,1.05314,109.087,0
15,65,1.0258e+06,1.89026e+07,-1.78768e+07,1488,28.4946,424,1063,689.382,44581.6,-16817.3,2.65094,4,16,22.5755,10.1063,-1.0204e+06,1.05738,106.081,0
15,70,949000,1.87152e+07,-1.77662e+07,1478,28.4844,421,1056,642.084,44454.2,-16824.1,2.6423,4,16,22.5606,10.1117,-1.03e+06,1.05342,97.1739,0
15,75,1.0278e+06,1.83418e+07,-1.7314e+07,1450,28.5517,414,1035,708.828,44303.9,-16728.5,2.64841,4,16,22.5242,10.314,-916000,1.05936,119.151,0
15,80,996200,1.81836e+07,-1.71874e+07,1440,28.5417,411,1028,691.806,44242.3,-16719.3,2.64619,4,16,22.5864,10.2257,-999400,1.05796,105.307,0
15,85,941400,1.81352e+07,-1.71938e+07,1434,28.4519,408,1025,656.485,44449,-16774.4,2.64981,4,16,22.5784,10.2341,-995600,1.05475,99.9151,0
15,90,1.021e+06,1.80796e+07,-1.70586e+07,1423,28.461,405,1017,717.498,44641,-16773.5,2.66141,4,16,22.5284,10.296,-946400,1.05985,114.334,0
15,95,1.1244e+06,1.80364e+07,-1.6912e+07,1406,28.5206,401,1004,799.716,44978.6,-16844.6,2.6702,4,16,22.5486,10.3396,-929200,1.06649,128.385,0
15,100,1.1172e+06,1.80168e+07,-1.68996e+07,1396,28.5817,399,996,800.287,45154.9,-16967.5,2.66126,4,16,22.5714,10.2771,-940600,1.06611,125.924,0
20,5,110000,2.61184e+07,-2.60084e+07,2713,29.7457,807,1900,40.5455,32364.8,-13688.6,2.36436,6,16,17.3048,8.10579,-1.6758e+06,1.00423,7.44955,0
20,10,611600,2.4028e+07,-2.34164e+07,2208,28.442,628,1574,276.993,38261.1,-14877,2.57183,6,18,20.6959,8.42694,-1.3356e+06,1.02612,54.0283,0
20,15,942000,2.22338e+07,-2.12918e+07,1918,27.5808,529,1387,491.137,42029.9,-15351,2.73793,6,19,23.0586,8.97188,-1.183e+06,1.04424,96.1813,0
20,20,1.3034e+06,2.09192e+07,-1.96158e+07,1717,27.3733,470,1246,759.115,44508.9,-15743,2.82722,5,23,23.6851,9.52488,-729600,1.06645,246.296,0
20,25,668000,1.97196e+07,-1.90516e+07,1620,27.284,442,1177,412.346,44614.5,-16186.6,2.75626,5,22,24.1154,9.66865,-932600,1.03506,74.4871,0
20,30,624400,1.9392e+07,-1.87676e+07,1563,26.5515,415,1147,399.488,46727.7,-16362.3,2.85581,4,22,23.9133,10.0602,-995400,1.03327,65.0688,0
20,35,837800,1.8814e+07,-1.79762e+07,1501,26.7821,402,1097,558.161,46801,-16386.7,2.85604,4,21,23.8234,10.2689,-955000,1.04661,91.1445,0
20,40,991400,1.8517e+07,-1.75256e+07,1445,26.8512,388,1056,686.09,47724.2,-16596.2,2.87561,4,18,23.75,10.4915,-872800,1.05657,129.798,0
20,45,683800,1.79018e+07,-1.7218e+07,1412,26.7705,378,1032,484.278,47359.3,-16684.1,2.83858,4,18,23.7963,10.499,-892000,1.03971,88.8744,0
20,50,495200,1.77104e+07,-1.72152e+07,1397,26.8432,375,1021,354.474,47227.7,-16861.1,2.80098,4,17,23.7067,10.5015,-848200,1.02877,64.195,0
20,55,827000,1.74392e+07,-1.66122e+07,1358,27.2459,370,987,608.984,47133,-16831,2.80037,4,17,23.9108,10.5603,-778000,1.04978,107.319,0
20,60,1.3798e+06,1.7321e+07,-1.59412e+07,1319,27.6725,365,953,1046.1,47454.8,-16727.4,2.83695,4,16,23.7753,10.6464,-698600,1.08656,202.852,0
20,65,1.5464e+06,1.72742e+07,-1.57278e+07,1304,27.8374,363,940,1185.89,47587.3,-16731.7,2.84414,4,16,23.8567,10.5691,-698200,1.09832,226.811,0
20,70,1.4314e+06,1.70638e+07,-1.56324e+07,1294,27.6662,358,935,1106.18,47664.2,-16719.1,2.85088,4,16,23.8939,10.6267,-690800,1.09157,212.753,0
20,75,1.4932e+06,1.6624e+07,-1.51308e+07,1266,27.8041,352,913,1179.46,47227.3,-16572.6,2.84972,4,16,23.8352,10.885,-691400,1.09869,224.88,0
20,80,1.4476e+06,1.65076e+07,-1.506e+07,1258,27.5835,347,910,1150.72,47572.3,-16549.5,2.87456,4,16,23.7406,10.8626,-702400,1.09612,209.98,0
20,85,1.3748e+06,1.64294e+07,-1.50546e+07,1252,27.3962,343,908,1098.08,47899.1,-16580,2.88898,4,16,23.6968,10.8711,-697400,1.09132,200.877,0
20,90,1.4454e+06,1.63836e+07,-1.49382e+07,1242,27.4557,341,900,1163.77,48045.7,-16598,2.89467,4,16,23.654,10.9033,-675200,1.09676,218.272,0
20,95,1.5502e+06,1.63352e+07,-1.4785e+07,1226,27.6509,339,886,1264.44,48186.4,-16687.4,2.8876,4,16,23.5782,10.9515,-656000,1.10485,241.089,0
20,100,1.5776e+06,1.63122e+07,-1.47346e+07,1216,27.7961,338,877,1297.37,48260.9,-16801.1,2.87248,4,15,23.5947,10.8233,-671200,1.10707,239.684,0
25,5,44200,2.55494e+07,-2.55052e+07,2580,28.062,724,1845,17.1318,35289.2,-13824,2.55276,5,20,17.9682,8.49919,-1.5108e+06,1.00173,3.36993,0
25,10,475400,2.3347e+07,-2.28716e+07,2113,27.5911,583,1523,224.988,40046.3,-15017.5,2.66665,4,17,21.211,8.58372,-1.0434e+06,1.02079,51.9449,0
25,15,1.196e+06,2.1722e+07,-2.0526e+07,1829,27.3373,500,1328,653.909,43444,-15456.3,2.81076,4,18,23.644,9.03991,-930000,1.05827,164.648,0
25,20,1.84e+06,2.04888e+07,-1.86488e+07,1626,27.4293,446,1179,1131.61,45939,-15817.5,2.90432,4,26,24.1368,9.58609,-630000,1.09867,302.632,0
25,25,986600,1.90396e+07,-1.8053e+07,1529,27.0111,413,1114,645.258,46100.7,-16205.6,2.84475,5,24,24.276,9.87074,-743400,1.05465,138.102,0
25,30,1.0222e+06,1.88364e+07,-1.78142e+07,1471,26.7165,393,1077,694.901,47929.8,-16540.6,2.89771,4,22,24.056,10.1866,-825200,1.05738,124.476,0
25,35,1.0226e+06,1.81094e+07,-1.70868e+07,1412,26.9122,380,1031,724.221,47656.3,-16573,2.87553,4,21,23.9632,10.4297,-815200,1.05985,129.87,0
25,40,1.4214e+06,1.80068e+07,-1.65854e+07,1357,27.045,367,989,1047.46,49064.9,-16769.9,2.92577,4,18,23.9809,10.5612,-718200,1.0857,199.02,0
25,45,1.2304e+06,1.74798e+07,-1.62494e+07,1322,27.0045,357,963,930.711,48963,-16873.7,2.90173,4,18,24.3053,10.4683,-652200,1.07572,195.302,0
25,50,947600,1.72048e+07,-1.62572e+07,1308,26.9113,352,955,724.465,48877.3,-17023.2,2.87121,4,17,24.0909,10.5445,-680800,1.05829,145.471,0
25,55,1.279e+06,1.694e+07,-1.5661e+07,1269,27.1868,345,923,1007.88,49101.4,-16967.5,2.89385,4,17,24.2957,10.6468,-684800,1.08167,195.327,0
25,60,1.7568e+06,1.67356e+07,-1.49788e+07,1230,27.7236,341,888,1428.29,49078,-16868,2.90953,4,16,24.1026,10.7421,-613000,1.11729,298.268,0
25,65,1.8494e+06,1.66334e+07,-1.4784e+07,1217,27.7732,338,878,1519.64,49211.2,-16838.3,2.92258,5,16,24.0592,10.6834,-618200,1.12509,313.139,0
25,70,1.7364e+06,1.6424e+07,-1.46876e+07,1207,27.6719,334,872,1438.61,49173.7,-16843.6,2.91943,5,16,24.1138,10.7213,-599200,1.11822,298.556,0
25,75,2.0018e+06,1.61306e+07,-1.41288e+07,1177,28.0374,330,846,1700.76,48880.6,-16700.7,2.92686,5,16,24.2,10.9362,-658600,1.14168,331.205,0
25,80,1.8424e+06,1.58962e+07,-1.40538e+07,1168,27.6541,323,844,1577.4,49214.2,-16651.4,2.95556,4,16,24.0402,10.9834,-663600,1.1311,302.33,0
25,85,1.7958e+06,1.58232e+07,-1.40274e+07,1162,27.5387,320,841,1545.44,49447.5,-16679.4,2.96458,4,16,23.9563,11.0071,-624000,1.12802,309.514,0
25,90,1.826e+06,1.57644e+07,-1.39384e+07,1153,27.5802,318,834,1583.69,49573.6,-16712.7,2.96622,4,16,23.9403,11.0192,-635600,1.131,314.069,0
25,95,1.8882e+06,1.56774e+07,-1.37892e+07,1139,27.6558,315,823,1657.77,49769.5,-16754.8,2.97046,4,16,23.6635,11.0765,-634600,1.13693,316.6,0
25,100,1.9334e+06,1.56542e+07,-1.37208e+07,1129,27.9008,315,813,1712.49,49695.9,-16876.8,2.94463,4,15,23.6857,10.8893,-623400,1.14091,330.383,0
30,5,-175800,2.50306e+07,-2.52064e+07,2494,27.6263,689,1799,-70.4892,36328.9,-14011.3,2.59282,4,22,18.1205,8.81212,-1.471e+06,0.993026,-13.8665,0
30,10,612600,2.27606e+07,-2.2148e+07,2037,26.9023,548,1483,300.736,41533.9,-14934.6,2.78106,3,22,21.115,9.01011,-1.0386e+06,1.02766,62.1929,0
30,15,1.2862e+06,2.11324e+07,-1.98462e+07,1763,26.5457,468,1294,729.552,45154.7,-15337.1,2.94415,4,21,23.6368,9.40031,-803600,1.06481,205.726,0
30,20,1.9534e+06,2.00466e+07,-1.80932e+07,1565,27.0288,423,1141,1248.18,47391.5,-15857.3,2.98862,4,23,24.2175,9.86152,-732800,1.10796,269.509,0
30,25,1.0102e+06,1.85568e+07,-1.75466e+07,1473,26.3408,388,1084,685.811,47826.8,-16186.9,2.95466,5,21,24.3351,10.1882,-744800,1.05757,143.821,0
30,30,981200,1.82982e+07,-1.7317e+07,1416,26.3418,373,1043,692.938,49056.8,-16603.1,2.95469,4,20,24.193,10.3528,-900200,1.05666,109.484,0
30,35,1.0424e+06,1.75794e+07,-1.6537e+07,1358,26.3623,358,1000,767.599,49104.5,-16537,2.96937,4,19,24.0335,10.643,-813000,1.06303,128.85,0
30,40,1.4638e+06,1.74872e+07,-1.60234e+07,1303,26.5541,346,957,1123.41,50541,-16743.4,3.01857,4,17,24.078,10.7461,-792000,1.09135,185.761,0
30,45,1.2692e+06,1.69486e+07,-1.56794e+07,1267,26.6772,338,929,1001.74,50143.8,-16877.7,2.97101,4,16,24.6272,10.6179,-710600,1.08095,180.335,0
30,50,1.127e+06,1.67834e+07,-1.56564e+07,1252,26.7572,335,917,900.16,50099.7,-17073.5,2.93435,4,15,24.5284,10.6041,-710600,1.07198,163.239,0
30,55,1.531e+06,1.65346e+07,-1.50036e+07,1212,27.3102,331,881,1263.2,49953.5,-17030.2,2.93323,4,15,24.7855,10.6379,-701600,1.10204,227.489,0
30,60,2.0168e+06,1.63314e+07,-1.43146e+07,1173,27.8772,327,846,1719.35,49943.1,-16920.3,2.95166,4,14,24.5902,10.7293,-628000,1.14089,324.453,0
30,65,2.1152e+06,1.623e+07,-1.41148e+07,1160,28.0172,325,835,1823.45,49938.5,-16904,2.95425,5,14,24.5723,10.6407,-632600,1.14986,340.283,0
30,70,2.0124e+06,1.60158e+07,-1.40034e+07,1151,27.8019,320,831,1748.39,50049.4,-16851.3,2.97007,5,14,24.5125,10.6955,-632600,1.14371,323.745,0
30,75,2.2946e+06,1.57376e+07,-1.3443e+07,1121,28.0999,315,806,2046.92,49960.6,-16678.7,2.99548,5,14,24.5302,10.9479,-584000,1.17069,400.454,0
30,80,2.1546e+06,1.55216e+07,-1.3367e+07,1112,27.8777,310,802,1937.59,50069.7,-16667.1,3.00411,4,14,24.4323,10.9202,-584000,1.16119,376.021,0
30,85,2.091e+06,1.54184e+07,-1.33274e+07,1106,27.7577,307,799,1890.6,50222.8,-16680.1,3.01094,4,14,24.3909,10.9287,-584000,1.15689,364.921,0
30,90,2.1194e+06,1.53634e+07,-1.3244e+07,1097,27.8943,306,791,1932,50207.2,-16743.4,2.99863,4,14,24.415,10.9166,-610200,1.16003,353.705,0
30,95,2.185e+06,1.52764e+07,-1.30914e+07,1083,27.9778,303,780,2017.54,50417.2,-16783.8,3.00391,4,14,24.132,10.9744,-610200,1.1669,364.653,0
30,100,2.1004e+06,1.51662e+07,-1.30658e+07,1074,28.1192,302,772,1955.68,50219.2,-16924.6,2.96723,4,13,24.0033,10.7889,-586600,1.16076,364.906,0
35,5,29000,2.45236e+07,-2.44946e+07,2407,27.2538,656,1746,12.0482,37383.5,-14029,2.66474,4,22,18.3567,9.16323,-1.3078e+06,1.00118,2.49656,0
35,10,1.1814e+06,2.25556e+07,-2.13742e+07,1959,27.0546,530,1425,603.063,42557.7,-14999.4,2.83729,4,21,21.5642,9.1993,-938800,1.05527,129.71,0
35,15,1.478e+06,2.05868e+07,-1.91088e+07,1695,26.6667,452,1242,871.976,45546,-15385.5,2.96032,4,20,24.0863,9.54187,-685200,1.07735,277.194,0
35,20,2.2738e+06,1.9669e+07,-1.73952e+07,1499,27.018,405,1094,1516.88,48565.4,-15900.5,3.05432,4,22,24.5654,10.1344,-650600,1.13071,353.844,0
35,25,1.3622e+06,1.82632e+07,-1.6901e+07,1407,26.4392,372,1035,968.159,49094.6,-16329.5,3.0065,5,20,24.7258,10.4415,-695400,1.0806,210.216,0
35,30,1.5026e+06,1.80658e+07,-1.65632e+07,1349,26.6123,359,990,1113.86,50322.6,-16730.5,3.00783,5,18,24.727,10.5192,-819600,1.09072,184.232,0
35,35,1.6012e+06,1.73508e+07,-1.57496e+07,1291,26.4911,342,949,1240.28,50733.3,-16596,3.05696,4,18,24.5263,10.8978,-746200,1.10167,219.824,0
35,40,2.0446e+06,1.72732e+07,-1.52286e+07,1236,26.7799,331,905,1654.21,52184.9,-16827.2,3.10123,4,15,24.5801,10.9956,-711400,1.13426,289.03,0
35,45,1.883e+06,1.67378e+07,-1.48548e+07,1200,27.0833,325,875,1569.17,51500.9,-16976.9,3.03359,4,15,25.2492,10.7954,-630000,1.12676,302.15,0
35,50,1.7544e+06,1.65726e+07,-1.48182e+07,1185,27.173,322,863,1480.51,51467.7,-17170.6,2.99744,4,14,25.1522,10.7775,-620400,1.11839,288.553,0
35,55,2.1662e+06,1.63238e+07,-1.41576e+07,1145,27.7729,318,827,1891.88,51332.7,-17119.2,2.99854,4,14,25.4277,10.8247,-582800,1.15301,383.263,0
35,60,2.6578e+06,1.61206e+07,-1.34628e+07,1106,28.3906,314,792,2403.07,51339.5,-16998.5,3.02024,4,13,25.2325,10.9205,-545600,1.19742,492.915,0
35,65,2.7574e+06,1.60192e+07,-1.32618e+07,1093,28.5453,312,781,2522.78,51343.6,-16980.5,3.02367,5,13,25.2179,10.8284,-550200,1.20792,511.387,0
35,70,2.4792e+06,1.57318e+07,-1.32526e+07,1085,28.3871,308,777,2284.98,51077.3,-17056.1,2.99466,5,13,25.2857,10.8211,-550200,1.18707,459.792,0
35,75,2.8122e+06,1.54552e+07,-1.2643e+07,1055,28.7204,303,752,2665.59,51007.3,-16812.5,3.03389,5,13,25.3564,11.0718,-501600,1.22243,573.216,0
35,80,2.6286e+06,1.52424e+07,-1.26138e+07,1046,28.4895,298,748,2513,51149,-16863.4,3.03314,4,13,25.255,11.0374,-547200,1.20839,535.793,0
35,85,2.565e+06,1.51392e+07,-1.25742e+07,1040,28.3654,295,745,2466.35,51319.3,-16878.1,3.04058,4,13,25.2203,11.047,-538000,1.20399,522.829,0
35,90,2.5978e+06,1.50974e+07,-1.24996e+07,1031,28.613,295,736,2519.69,51177.6,-16983.2,3.01344,4,13,25.3153,10.9742,-579000,1.20783,499.577,0
35,95,2.7054e+06,1.50542e+07,-1.23488e+07,1017,28.7119,292,725,2660.18,51555.5,-17032.8,3.02683,4,13,25.0582,11.0276,-579000,1.21908,520.269,0
35,100,2.6342e+06,1.49464e+07,-1.23122e+07,1008,28.869,291,717,2613.29,51362.2,-17171.8,2.99107,4,12,24.9278,10.8285,-592600,1.21395,493.666,0
40,5,-338600,2.3531e+07,-2.38696e+07,2312,26.8599,621,1687,-146.453,37892.1,-14149.1,2.67805,4,21,18.6844,9.52104,-1.4848e+06,0.985815,-26.5277,0
40,10,733800,2.13518e+07,-2.0618e+07,1872,26.9231,504,1365,391.987,42364.7,-15104.8,2.80472,4,20,21.9524,9.57582,-985000,1.03559,82.9153,0
40,15,578400,1.9131e+07,-1.85526e+07,1616,26.052,421,1193,357.921,45441.8,-15551.2,2.92207,4,19,24.2755,10.0729,-771800,1.03118,93.9877,0
40,20,1.5212e+06,1.82208e+07,-1.66996e+07,1421,26.8825,382,1038,1070.51,47698.4,-16088.2,2.9648,5,21,25.2461,10.475,-784000,1.09109,236.8,0
40,25,694400,1.6879e+07,-1.61846e+07,1334,25.8621,345,988,520.54,48924.6,-16381.2,2.98664,5,19,25.313,10.8441,-830600,1.0429,87.5221,0
40,30,1.0584e+06,1.68546e+07,-1.57962e+07,1271,26.1998,333,938,832.73,50614.4,-16840.3,3.00555,4,17,25.6727,10.951,-833200,1.067,127.641,0
40,35,969600,1.6088e+07,-1.51184e+07,1218,26.1084,318,900,796.059,50591.2,-16798.2,3.0117,4,17,25.3931,11.2533,-771800,1.06413,130.323,0
40,40,1.608e+06,1.60018e+07,-1.43938e+07,1165,26.3519,307,858,1380.26,52123.1,-16776,3.10701,4,14,25.3941,11.3706,-734600,1.11171,220.093,0
40,45,1.4258e+06,1.54664e+07,-1.40406e+07,1130,26.6372,301,829,1261.77,51383.4,-16936.8,3.03383,4,14,26.1329,11.1689,-658000,1.10155,218.95,0
40,50,1.3226e+06,1.52942e+07,-1.39716e+07,1114,26.6607,297,817,1187.25,51495.6,-17101.1,3.01125,4,13,25.9327,11.2803,-624600,1.09466,216.041,0
