LE,SE,Net Profit,Gross Profit,Gross Loss,Total Trades,Pct Profitable,Winning Trades,Losing Trades,Avg Trade,Avg Winning Trade,Avg Losing Trade,Win/Loss Ratio,Max Consecutive Winners,Max Consecutive Losers,Avg Bars in Winner,Avg Bars in Loser,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value
5,175,3.0874e+06,2.33082e+07,-2.02208e+07,1774,29.3123,520,1253,1740.36,44823.5,-16137.9,2.77753,5,16,22.5942,9.60495,-1.0498e+06,1.15268,298.012,0
5,180,3.1514e+06,2.32704e+07,-2.0119e+07,1768,29.4118,520,1247,1782.47,44750.8,-16133.9,2.77371,5,16,22.6019,9.62229,-1.0374e+06,1.15664,307.874,0
5,185,3.1846e+06,2.32636e+07,-2.0079e+07,1765,29.4051,519,1245,1804.31,44823.9,-16127.7,2.77931,5,16,22.6166,9.63534,-1.0362e+06,1.1586,314.311,0
5,190,3.1414e+06,2.32222e+07,-2.00808e+07,1763,29.325,517,1245,1781.85,44917.2,-16129.2,2.78485,5,16,22.6576,9.63695,-1.0362e+06,1.15644,309.132,0
5,195,3.1326e+06,2.32196e+07,-2.0087e+07,1761,29.3583,517,1243,1778.88,44912.2,-16160.1,2.7792,5,16,22.6441,9.64602,-1.0362e+06,1.15595,308.266,0
5,200,3.114e+06,2.31762e+07,-2.00622e+07,1758,29.4084,517,1240,1771.33,44828.2,-16179.2,2.77073,5,16,22.6306,9.64919,-1.0484e+06,1.15522,300.986,0
10,105,2.5552e+06,2.05036e+07,-1.79484e+07,1559,29.1854,455,1103,1639,45062.9,-16272.3,2.76929,5,14,22.4747,9.83953,-638200,1.14236,424.875,0
10,110,2.4362e+06,2.03532e+07,-1.7917e+07,1553,29.0406,451,1101,1568.71,45129,-16273.4,2.77318,5,14,22.49,9.82834,-640600,1.13597,402.146,0
10,115,2.5634e+06,2.0279e+07,-1.77156e+07,1540,29.2208,450,1089,1664.55,45064.4,-16267.8,2.77017,5,14,22.5556,9.85583,-647800,1.1447,419.542,0
10,120,2.5422e+06,2.01974e+07,-1.76552e+07,1532,29.2428,448,1083,1659.4,45083.5,-16302.1,2.7655,5,14,22.5915,9.8024,-671800,1.14399,399.089,0
10,125,2.5764e+06,2.01824e+07,-1.7606e+07,1527,29.1421,445,1081,1687.23,45353.7,-16286.8,2.7847,5,14,22.6135,9.80481,-662800,1.14634,410.255,0
10,130,2.5772e+06,2.01004e+07,-1.75232e+07,1519,29.2956,445,1073,1696.64,45169.4,-16331,2.76587,5,14,22.5843,9.81454,-681800,1.14707,398.331,0
10,135,2.434e+06,1.9908e+07,-1.7474e+07,1510,29.2715,442,1067,1611.92,45040.7,-16376.8,2.75028,5,15,22.69,9.82381,-653400,1.13929,393.469,0
10,140,2.4752e+06,1.9885e+07,-1.74098e+07,1505,29.3688,442,1063,1644.65,44988.7,-16378,2.7469,5,15,22.6697,9.83067,-632600,1.14217,415.441,0
10,145,2.4752e+06,1.98254e+07,-1.73502e+07,1502,29.3609,441,1061,1647.94,44955.6,-16352.7,2.74912,5,15,22.6168,9.8049,-635400,1.14266,413.498,0
10,150,2.5474e+06,1.97896e+07,-1.72422e+07,1496,29.4118,440,1056,1702.81,44976.4,-16327.8,2.75458,5,14,22.625,9.81439,-666800,1.14774,404.349,0
10,155,2.6196e+06,1.97716e+07,-1.7152e+07,1489,29.4829,439,1050,1759.3,45037.8,-16335.2,2.7571,5,14,22.631,9.82857,-650200,1.15273,427.062,0
10,160,2.6852e+06,1.97662e+07,-1.7081e+07,1484,29.5148,438,1046,1809.43,45128.3,-16329.8,2.76355,5,14,22.6484,9.85564,-632200,1.1572,450.991,0
10,165,2.8236e+06,1.97724e+07,-1.69488e+07,1476,29.607,437,1039,1913.01,45245.8,-16312.6,2.77367,5,14,22.6728,9.89702,-595600,1.1666,502.778,0
10,170,2.8086e+06,1.9726e+07,-1.69174e+07,1472,29.6875,437,1035,1908.02,45139.6,-16345.3,2.76162,5,14,22.6751,9.91594,-602200,1.16602,496.746,0
10,175,2.6512e+06,1.95976e+07,-1.69464e+07,1469,29.612,435,1034,1804.77,45052,-16389.2,2.74889,5,14,22.6644,9.89942,-670400,1.15645,399.518,0
10,180,2.7122e+06,1.9561e+07,-1.68488e+07,1464,29.7131,435,1029,1852.6,44967.8,-16374,2.7463,5,14,22.6805,9.90476,-670400,1.16097,408.71,0
10,185,2.7374e+06,1.95378e+07,-1.68004e+07,1461,29.7741,435,1026,1873.65,44914.5,-16374.7,2.74293,5,14,22.6828,9.91228,-670400,1.16294,412.508,0
10,190,2.7096e+06,1.95114e+07,-1.68018e+07,1459,29.6779,433,1026,1857.16,45061,-16376,2.75164,5,14,22.7206,9.91813,-670400,1.16127,408.318,0
10,195,2.7054e+06,1.95102e+07,-1.68048e+07,1457,29.7186,433,1024,1856.83,45058.2,-16410.9,2.74562,5,14,22.7113,9.92188,-670400,1.16099,407.685,0
10,200,2.6962e+06,1.94714e+07,-1.67752e+07,1454,29.7111,432,1022,1854.33,45072.7,-16414.1,2.74598,5,14,22.7176,9.92857,-670400,1.16073,406.299,0
15,105,967400,1.78298e+07,-1.68624e+07,1393,28.4279,396,996,694.472,45024.7,-16930.1,2.65945,4,16,22.5631,10.258,-977200,1.05737,105.727,0
15,110,806200,1.76862e+07,-1.688e+07,1388,28.2421,392,995,580.836,45117.9,-16964.8,2.65949,4,16,22.5765,10.2251,-1.014e+06,1.04776,84.5251,0
15,115,901800,1.7608e+07,-1.67062e+07,1377,28.4677,392,984,654.902,44918.4,-16977.8,2.6457,4,16,22.6378,10.2063,-1.0166e+06,1.05398,94.2911,0
15,120,873800,1.7529e+07,-1.66552e+07,1370,28.5401,391,978,637.81,44831.2,-17029.9,2.63251,4,16,22.6752,10.1166,-1.043e+06,1.05246,90.3806,0
15,125,916600,1.75174e+07,-1.66008e+07,1366,28.4773,389,976,671.01,45031.9,-17009,2.64753,4,16,22.6838,10.1025,-1.0324e+06,1.05521,95.8586,0
15,130,911800,1.74262e+07,-1.65144e+07,1359,28.624,389,969,670.935,44797.4,-17042.7,2.62854,4,16,22.6504,10.1001,-1.0408e+06,1.05521,94.5262,0
15,135,858600,1.7305e+07,-1.64464e+07,1349,28.8362,389,959,636.471,44485.9,-17149.5,2.594,4,16,22.7352,10.0615,-1.0092e+06,1.05221,92.0257,0
15,140,927600,1.72976e+07,-1.637e+07,1344,28.7202,386,957,690.179,44812.4,-17105.5,2.61976,4,16,22.7228,10.0951,-963400,1.05666,104.554,0
15,145,987600,1.72602e+07,-1.62726e+07,1341,28.7099,385,955,736.465,44831.7,-17039.4,2.63106,4,16,22.6935,10.0796,-938800,1.06069,114.491,0
15,150,1.0668e+06,1.72022e+07,-1.61354e+07,1334,28.7856,384,949,799.7,44797.4,-17002.5,2.63475,4,15,22.737,10.0991,-921200,1.06612,131.024,0
15,155,1.1662e+06,1.7193e+07,-1.60268e+07,1327,28.9375,384,942,878.824,44773.4,-17013.6,2.63163,4,15,22.7318,10.0913,-926600,1.07277,142.289,0
15,160,1.242e+06,1.71928e+07,-1.59508e+07,1322,28.9713,383,938,939.486,44889.8,-17005.1,2.63978,4,15,22.7467,10.1247,-926600,1.07786,151.537,0
15,165,1.384e+06,1.72022e+07,-1.58182e+07,1314,29.1476,383,930,1053.27,44914.4,-17008.8,2.64065,4,15,22.7728,10.1602,-891000,1.08749,176.982,0
15,170,1.3804e+06,1.71502e+07,-1.57698e+07,1310,29.2366,383,926,1053.74,44778.6,-17030,2.62939,4,15,22.7781,10.1793,-896000,1.08753,175.534,0
15,175,1.2162e+06,1.7031e+07,-1.58148e+07,1307,29.0742,380,926,930.528,44818.4,-17078.6,2.62424,4,15,22.7684,10.1739,-920400,1.0769,148.643,0
15,180,1.2744e+06,1.69716e+07,-1.56972e+07,1302,29.1091,379,922,978.802,44779.9,-17025.2,2.63022,4,15,22.7995,10.1898,-920400,1.08119,155.757,0
15,185,1.2968e+06,1.69416e+07,-1.56448e+07,1299,29.1763,379,919,998.306,44700.8,-17023.7,2.62579,4,15,22.8127,10.197,-920400,1.08289,158.494,0
15,190,1.208e+06,1.69128e+07,-1.57048e+07,1298,29.1217,378,919,930.663,44742.9,-17089,2.61822,4,15,22.791,10.1708,-908800,1.07692,141.551,0
15,195,1.2432e+06,1.69126e+07,-1.56694e+07,1296,29.1667,378,917,959.259,44742.3,-17087.7,2.6184,4,15,22.791,10.1647,-908800,1.07934,145.676,0
15,200,1.2504e+06,1.6887e+07,-1.56366e+07,1293,29.157,377,915,967.053,44793.1,-17089.2,2.62114,4,15,22.7905,10.1749,-908800,1.07997,146.52,0
20,105,1.3638e+06,1.6075e+07,-1.47112e+07,1214,27.5947,335,878,1123.39,47985.1,-16755.4,2.86387,4,15,23.5433,10.7927,-638000,1.0927,218.208,0
20,110,1.2316e+06,1.59468e+07,-1.47152e+07,1209,27.4607,332,876,1018.69,48032.5,-16798.2,2.85939,4,15,23.5572,10.7454,-633400,1.0837,199.417,0
20,115,1.358e+06,1.58912e+07,-1.45332e+07,1198,27.7129,332,865,1133.56,47865.1,-16801.4,2.84888,4,15,23.6777,10.696,-640000,1.09344,217.558,0
20,120,1.2452e+06,1.57316e+07,-1.44864e+07,1191,27.6238,329,861,1045.51,47816.4,-16825.1,2.84197,4,14,23.693,10.6702,-640000,1.08596,199.487,0
20,125,1.2466e+06,1.56772e+07,-1.44306e+07,1188,27.6094,328,859,1049.33,47796.3,-16799.3,2.84514,4,14,23.5244,10.6659,-640000,1.08639,199.712,0
20,130,1.2424e+06,1.5586e+07,-1.43436e+07,1181,27.6037,326,854,1051.99,47809.8,-16795.8,2.84654,4,14,23.5,10.7026,-615000,1.08662,207.343,0
20,135,1.179e+06,1.5444e+07,-1.4265e+07,1171,27.6687,324,846,1006.83,47666.7,-16861.7,2.82692,4,14,23.6296,10.7092,-616000,1.08265,196.435,0
20,140,1.2532e+06,1.54426e+07,-1.41894e+07,1166,27.7015,323,842,1074.79,47809.9,-16852,2.83704,4,14,23.613,10.7138,-624800,1.08832,205.78,0
20,145,1.3172e+06,1.54052e+07,-1.4088e+07,1163,27.687,322,840,1132.59,47842.2,-16771.4,2.8526,4,14,23.5807,10.6976,-627600,1.0935,215.299,0
20,150,1.1838e+06,1.52046e+07,-1.40208e+07,1158,27.7202,321,836,1022.28,47366.4,-16771.3,2.82425,4,14,23.567,10.7069,-652200,1.08443,186.015,0
20,155,1.2946e+06,1.52046e+07,-1.391e+07,1151,27.8888,321,829,1124.76,47366.4,-16779.3,2.82291,4,14,23.567,10.6852,-635600,1.09307,208.874,0
20,160,1.3716e+06,1.52046e+07,-1.3833e+07,1146,28.0105,321,824,1196.86,47366.4,-16787.6,2.8215,4,14,23.567,10.7184,-617600,1.09915,227.916,0
20,165,1.5172e+06,1.5214e+07,-1.36968e+07,1138,28.2074,321,816,1333.22,47395.6,-16785.3,2.82364,4,14,23.5981,10.7451,-577400,1.11077,270.157,0
20,170,1.5182e+06,1.51616e+07,-1.36434e+07,1134,28.3069,321,812,1338.8,47232.4,-16802.2,2.81108,4,14,23.6044,10.7685,-584000,1.11128,267.195,0
20,175,1.4002e+06,1.50772e+07,-1.3677e+07,1131,28.2051,319,811,1238.02,47263.9,-16864.4,2.80259,4,14,23.5737,10.7398,-590800,1.10238,243.513,0
20,180,1.4566e+06,1.50034e+07,-1.35468e+07,1126,28.2416,318,807,1293.61,47180.5,-16786.6,2.8106,4,14,23.6635,10.7608,-569600,1.10752,266.679,0
20,185,1.4434e+06,1.49378e+07,-1.34944e+07,1123,28.317,318,804,1285.31,46974.2,-16784.1,2.79874,4,14,23.6855,10.7711,-569600,1.10696,269.392,0
20,190,1.3876e+06,1.49174e+07,-1.35298e+07,1122,28.3422,318,803,1236.72,46910.1,-16849.1,2.78413,4,14,23.6415,10.7298,-569600,1.10256,257.535,0
20,195,1.4772e+06,1.49508e+07,-1.34736e+07,1119,28.5076,319,799,1320.11,46867.7,-16863.1,2.77931,4,14,23.6301,10.7259,-569600,1.10964,274.165,0
20,200,1.4884e+06,1.49408e+07,-1.34524e+07,1116,28.405,317,798,1333.69,47131.9,-16857.6,2.79587,4,14,23.5868,10.7707,-573000,1.11064,267.121,0
25,105,1.6274e+06,1.53716e+07,-1.37442e+07,1128,27.6596,312,815,1442.73,49267.9,-16864,2.92148,4,15,23.6442,10.8221,-623400,1.11841,278.093,0
25,110,1.4592e+06,1.52082e+07,-1.3749e+07,1124,27.4911,309,814,1298.22,49217.5,-16890.7,2.91389,4,15,23.5825,10.7948,-676800,1.10613,234.372,0
25,115,1.5386e+06,1.50964e+07,-1.35578e+07,1112,27.6079,307,804,1383.63,49173.9,-16862.9,2.9161,4,15,23.6091,10.8047,-639600,1.11348,262.829,0
25,120,1.4282e+06,1.4948e+07,-1.35198e+07,1105,27.6018,305,799,1292.49,49009.8,-16920.9,2.89641,4,14,23.6295,10.7597,-639600,1.10564,240.195,0
25,125,1.4478e+06,1.48916e+07,-1.34438e+07,1102,27.5862,304,797,1313.79,48985.5,-16868,2.90405,4,14,23.4605,10.7503,-639600,1.10769,247.318,0
25,130,1.4434e+06,1.48084e+07,-1.3365e+07,1095,27.6712,303,791,1318.17,48872.6,-16896.3,2.8925,4,14,23.429,10.7712,-639600,1.108,246.566,0
25,135,1.4e+06,1.46664e+07,-1.32664e+07,1085,27.7419,301,783,1290.32,48725.6,-16943,2.87585,4,14,23.5681,10.7765,-646400,1.10553,236.407,0
25,140,1.4828e+06,1.46652e+07,-1.31824e+07,1080,27.7778,300,779,1372.96,48884,-16922.2,2.88875,4,15,23.4567,10.8177,-658600,1.11248,245.334,0
25,145,1.4198e+06,1.45462e+07,-1.31264e+07,1078,27.6438,298,779,1317.07,48812.8,-16850.3,2.89684,4,15,23.3557,10.828,-657400,1.10816,235.378,0
25,150,1.27e+06,1.4342e+07,-1.3072e+07,1074,27.5605,296,777,1182.5,48452.7,-16823.7,2.88003,4,18,23.3412,10.8147,-663800,1.09715,208.333,0
25,155,1.386e+06,1.4342e+07,-1.2956e+07,1067,27.7413,296,770,1298.97,48452.7,-16826,2.87964,4,18,23.3412,10.7922,-626400,1.10698,235.634,0
25,160,1.463e+06,1.4342e+07,-1.2879e+07,1062,27.8719,296,765,1377.59,48452.7,-16835.3,2.87804,4,16,23.3412,10.8288,-619400,1.1136,256.577,0
25,165,1.6086e+06,1.43514e+07,-1.27428e+07,1054,28.0835,296,757,1526.19,48484.5,-16833.3,2.88027,4,15,23.375,10.8587,-619400,1.12624,284.607,0
25,170,1.6596e+06,1.4349e+07,-1.26894e+07,1050,28.1905,296,753,1580.57,48476.4,-16851.8,2.87663,4,15,23.4122,10.8831,-619400,1.13079,293.631,0
25,175,1.6246e+06,1.43416e+07,-1.2717e+07,1046,28.2027,295,750,1553.15,48615.6,-16956,2.86716,4,15,23.522,10.804,-619400,1.12775,287.438,0
25,180,1.6836e+06,1.42678e+07,-1.25842e+07,1041,28.2421,294,746,1617.29,48529.9,-16868.9,2.87689,4,15,23.619,10.8271,-619400,1.13379,297.877,0
25,185,1.6452e+06,1.41846e+07,-1.25394e+07,1038,28.2274,293,744,1584.97,48411.6,-16854,2.8724,4,14,23.6451,10.879,-624800,1.1312,288.328,0
25,190,1.5894e+06,1.4177e+07,-1.25876e+07,1037,28.2546,293,743,1532.69,48385.7,-16941.6,2.85603,4,14,23.6007,10.8331,-624800,1.12627,278.549,0
25,195,1.68e+06,1.42106e+07,-1.25306e+07,1034,28.4333,294,739,1624.76,48335.4,-16956.2,2.85061,4,14,23.5748,10.8349,-624800,1.13407,294.427,0
25,200,1.6314e+06,1.41498e+07,-1.25184e+07,1032,28.2946,292,739,1580.81,48458.2,-16939.6,2.86064,4,14,23.3801,10.8904,-628000,1.13032,284.315,0
30,105,1.7954e+06,1.4896e+07,-1.31006e+07,1073,27.959,300,773,1673.25,49653.3,-16947.7,2.92979,4,13,24.0767,10.6818,-628400,1.13705,294.521,0
30,110,1.6416e+06,1.47378e+07,-1.30962e+07,1069,27.6894,296,773,1535.64,49789.9,-16942,2.93883,4,13,23.8885,10.7141,-690800,1.12535,259.829,0
30,115,1.7134e+06,1.46224e+07,-1.2909e+07,1057,27.8146,294,763,1621,49736.1,-16918.7,2.9397,4,13,23.915,10.7235,-653600,1.13273,271.279,0
30,120,1.6058e+06,1.4474e+07,-1.28682e+07,1050,27.8095,292,758,1529.33,49568.5,-16976.5,2.91983,4,13,23.9384,10.6689,-663200,1.12479,248.422,0
30,125,1.6384e+06,1.44368e+07,-1.27984e+07,1047,27.7937,291,756,1564.85,49611,-16929.1,2.93052,4,12,23.8007,10.6574,-653600,1.12802,261.475,0
30,130,1.6562e+06,1.43536e+07,-1.26974e+07,1039,27.9115,290,749,1594.03,49495.2,-16952.5,2.91964,4,12,23.769,10.6622,-653600,1.13044,261.395,0
30,135,1.609e+06,1.42116e+07,-1.26026e+07,1029,27.9883,288,741,1563.65,49345.8,-17007.6,2.90141,4,12,23.9167,10.668,-660400,1.12767,267.542,0
30,140,1.6918e+06,1.42114e+07,-1.25196e+07,1024,28.0273,287,737,1652.15,49517.1,-16987.2,2.91496,4,12,23.8014,10.711,-672600,1.13513,275.717,0
30,145,1.6288e+06,1.40924e+07,-1.24636e+07,1022,27.8865,285,737,1593.74,49447,-16911.3,2.92391,4,12,23.6982,10.7218,-671400,1.13068,265.97,0
30,150,1.4846e+06,1.38882e+07,-1.24036e+07,1018,27.7996,283,735,1458.35,49074.9,-16875.6,2.90803,4,12,23.6855,10.7211,-667600,1.11969,243.937,0
30,155,1.5858e+06,1.38882e+07,-1.23024e+07,1012,27.9644,283,729,1567,49074.9,-16875.7,2.90802,4,12,23.6855,10.6735,-618600,1.1289,282.875,0
30,160,1.6628e+06,1.38882e+07,-1.22254e+07,1007,28.1033,283,724,1651.24,49074.9,-16885.9,2.90626,4,12,23.6855,10.7113,-618600,1.13601,296.611,0
30,165,1.8084e+06,1.38976e+07,-1.20892e+07,999,28.3283,283,716,1810.21,49108.1,-16884.4,2.9085,4,12,23.7208,10.7416,-618600,1.14959,322.583,0
30,170,1.8594e+06,1.38952e+07,-1.20358e+07,995,28.4422,283,712,1868.74,49099.6,-16904.2,2.90458,4,12,23.7597,10.7669,-618600,1.15449,331.68,0
30,175,1.8356e+06,1.38946e+07,-1.2059e+07,991,28.4561,282,709,1852.27,49271.6,-17008.5,2.89689,4,13,23.844,10.6827,-618600,1.15222,314.962,0
30,180,1.8726e+06,1.38208e+07,-1.19482e+07,986,28.499,281,705,1899.19,49184.3,-16947.8,2.90211,4,13,23.9466,10.705,-618600,1.15673,321.311,0
30,185,1.8342e+06,1.37376e+07,-1.19034e+07,983,28.4842,280,703,1865.92,49062.9,-16932.3,2.89759,4,13,23.975,10.7596,-624000,1.15409,314.722,0
30,190,1.7784e+06,1.373e+07,-1.19516e+07,982,28.5132,280,702,1811,49035.7,-17025.1,2.88021,4,13,23.9286,10.7108,-624000,1.1488,305.148,0
30,195,1.869e+06,1.37636e+07,-1.18946e+07,979,28.7028,281,698,1909.09,48980.8,-17041,2.87429,4,13,23.9004,10.712,-624000,1.15713,320.693,0
30,200,1.8162e+06,1.37028e+07,-1.18866e+07,977,28.5568,279,698,1858.96,49114,-17029.5,2.88405,4,13,23.6989,10.7708,-627200,1.15279,311.633,0
35,105,2.2768e+06,1.4648e+07,-1.23712e+07,1008,28.5714,288,720,2258.73,50861.1,-17182.2,2.9601,4,12,24.9549,10.725,-626200,1.18404,401.41,0
35,110,2.1304e+06,1.4485e+07,-1.23546e+07,1004,28.3865,285,719,2121.91,50824.6,-17183,2.95783,4,12,24.8246,10.7204,-733600,1.17244,315.802,0
35,115,2.1442e+06,1.43076e+07,-1.21634e+07,992,28.5282,283,709,2161.49,50556.9,-17155.7,2.94694,4,12,24.8269,10.763,-696400,1.17628,336.398,0
35,120,2.0366e+06,1.41592e+07,-1.21226e+07,985,28.5279,281,704,2067.61,50388.6,-17219.6,2.92624,4,13,24.8577,10.7045,-696400,1.168,319.517,0
35,125,2.0692e+06,1.4122e+07,-1.20528e+07,982,28.5132,280,702,2107.13,50435.7,-17169.2,2.93756,4,12,24.7179,10.6923,-696400,1.17168,324.631,0
35,130,2.087e+06,1.40388e+07,-1.19518e+07,974,28.6448,279,695,2142.71,50318.3,-17196.8,2.92602,4,12,24.6882,10.6978,-696400,1.17462,327.424,0
35,135,2.0334e+06,1.38968e+07,-1.18634e+07,964,28.7344,277,687,2109.34,50169,-17268.4,2.90524,4,12,24.8484,10.7132,-701200,1.1714,316.63,0
35,140,2.1162e+06,1.38966e+07,-1.17804e+07,959,28.78,276,683,2206.67,50350,-17248,2.91918,4,12,24.7319,10.7599,-713400,1.17964,323.38,0
35,145,2.0532e+06,1.37776e+07,-1.17244e+07,957,28.6311,274,683,2145.45,50283.2,-17166,2.92923,4,12,24.6314,10.7716,-712200,1.17512,314.329,0
35,150,1.9124e+06,1.35734e+07,-1.1661e+07,953,28.5414,272,681,2006.72,49902.2,-17123.3,2.91428,4,12,24.625,10.7709,-705000,1.164,296.037,0
35,155,2.0192e+06,1.35734e+07,-1.15542e+07,947,28.7223,272,675,2132.21,49902.2,-17117.3,2.9153,4,12,24.625,10.7111,-656000,1.17476,338.224,0
35,160,2.097e+06,1.35734e+07,-1.14764e+07,942,28.8747,272,670,2226.11,49902.2,-17129,2.91332,4,12,24.625,10.7522,-656000,1.18272,351.256,0
35,165,2.2444e+06,1.35828e+07,-1.13384e+07,934,29.1221,272,662,2403,49936.8,-17127.5,2.91559,4,12,24.6618,10.7855,-656000,1.19795,375.946,0
35,170,2.2954e+06,1.35804e+07,-1.1285e+07,930,29.2473,272,658,2468.17,49927.9,-17150.5,2.91117,4,12,24.7022,10.8131,-656000,1.2034,384.489,0
35,175,2.2738e+06,1.35798e+07,-1.1306e+07,926,29.2657,271,655,2455.51,50110,-17261.1,2.90306,4,12,24.7934,10.7221,-656000,1.20111,380.871,0
35,180,2.309e+06,1.35042e+07,-1.11952e+07,921,29.316,270,651,2507.06,50015.6,-17196.9,2.9084,4,12,24.9037,10.7465,-656000,1.20625,386.767,0
35,185,2.2706e+06,1.3421e+07,-1.11504e+07,918,29.3028,269,649,2473.42,49892.2,-17180.9,2.90393,4,12,24.9368,10.8059,-661400,1.20363,376.926,0
35,190,2.2148e+06,1.34134e+07,-1.11986e+07,917,29.3348,269,648,2415.27,49863.9,-17281.8,2.88535,4,12,24.8885,10.7531,-661400,1.19777,367.663,0
35,195,2.3054e+06,1.3447e+07,-1.11416e+07,914,29.5405,270,644,2522.32,49803.7,-17300.6,2.87872,4,12,24.8556,10.7547,-661400,1.20692,382.703,0
35,200,2.2504e+06,1.3388e+07,-1.11376e+07,912,29.386,268,644,2467.54,49955.2,-17294.4,2.88852,4,12,24.653,10.8183,-664600,1.20205,371.598,0
40,105,1.8836e+06,1.3348e+07,-1.14644e+07,933,28.0815,262,671,2018.86,50946.6,-17085.5,2.98185,4,12,25.9618,11.4098,-653800,1.1643,316.678,0
40,110,1.7248e+06,1.31866e+07,-1.14618e+07,929,27.8794,259,670,1856.62,50913.5,-17107.2,2.97615,4,17,25.8378,11.391,-761200,1.15048,245.628,0
40,115,1.7228e+06,1.30092e+07,-1.12864e+07,917,28.0262,257,660,1878.74,50619.5,-17100.6,2.9601,4,17,25.8482,11.4485,-724000,1.15264,259.068,0
40,120,1.6084e+06,1.28608e+07,-1.12524e+07,911,27.9912,255,656,1765.53,50434.5,-17153,2.94027,4,17,25.8902,11.3521,-724000,1.14294,241.865,0
40,125,1.641e+06,1.28236e+07,-1.11826e+07,908,27.9736,254,654,1807.27,50486.6,-17098.8,2.95264,4,17,25.7402,11.341,-724000,1.14675,246.767,0
40,130,1.6588e+06,1.27404e+07,-1.10816e+07,900,28.1111,253,647,1843.11,50357.3,-17127.7,2.94012,4,17,25.7115,11.3539,-724000,1.14969,249.444,0
40,135,1.5964e+06,1.25984e+07,-1.1002e+07,890,28.2022,251,639,1793.71,50192.8,-17217.5,2.91522,4,17,25.8964,11.3787,-728800,1.1451,238.34,0
40,140,1.6792e+06,1.25982e+07,-1.0919e+07,885,28.2486,250,635,1897.4,50392.8,-17195.3,2.93062,4,17,25.772,11.4331,-741000,1.15379,246.217,0
40,145,1.6144e+06,1.24792e+07,-1.08648e+07,883,28.0861,248,635,1828.31,50319.4,-17109.9,2.94095,4,17,25.6694,11.4457,-739800,1.14859,237.133,0
40,150,1.4704e+06,1.2275e+07,-1.08046e+07,879,27.9863,246,633,1672.81,49898.4,-17068.9,2.92335,4,17,25.6707,11.4471,-732600,1.13609,218.29,0
40,155,1.5878e+06,1.2275e+07,-1.06872e+07,873,28.1787,246,627,1818.79,49898.4,-17045,2.92745,4,16,25.6707,11.3892,-683600,1.14857,254.211,0
